   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;5 [   
                5 [A99476]      A99474]           
       Unitless              ms               m   
       184.0000       860.04163       915.64661 
       185.0000       860.16998       915.79901 
       186.0000       860.29865       915.95135 
       187.0000       860.42700       916.10376 
       188.0000       860.55499       916.25616 
       189.0000       860.68207       916.40857 
       190.0000       860.80817       916.56097 
       191.0000       860.93359       916.71338 
       192.0000       861.05835       916.86578 
       193.0000       861.18292       917.01819 
       194.0000       861.30743       917.17059 
       195.0000       861.43201       917.32300 
       196.0000       861.55707       917.47540 
       197.0000       861.68347       917.62781 
       198.0000       861.81189       917.78015 
       199.0000       861.94275       917.93256 
       200.0000       862.07611       918.08496 
       201.0000       862.21039       918.23737 
       202.0000       862.34424       918.38977 
       203.0000       862.47760       918.54218 
       204.0000       862.61115       918.69458 
       205.0000       862.74628       918.84698 
       206.0000       862.88464       918.99939 
       207.0000       863.02728       919.15179 
       208.0000       863.17419       919.30420 
       209.0000       863.32489       919.45660 
       210.0000       863.47839       919.60901 
       211.0000       863.63306       919.76135 
       212.0000       863.78601       919.91376 
       213.0000       863.93542       920.06616 
       214.0000       864.08002       920.21857 
       215.0000       864.21906       920.37097 
       216.0000       864.35284       920.52338 
       217.0000       864.48224       920.67578 
       218.0000       864.60889       920.82819 
       219.0000       864.73395       920.98059 
       220.0000       864.85803       921.13300 
       221.0000       864.98218       921.28540 
       222.0000       865.10687       921.43781 
       223.0000       865.23273       921.59021 
       224.0000       865.35986       921.74255 
       225.0000       865.48907       921.89496 
       226.0000       865.62079       922.04736 
       227.0000       865.75458       922.19977 
       228.0000       865.89001       922.35217 
       229.0000       866.02661       922.50458 
       230.0000       866.16364       922.65698 
       231.0000       866.29993       922.80939 
       232.0000       866.43463       922.96179 
       233.0000       866.56750       923.11420 
       234.0000       866.69812       923.26660 
       235.0000       866.82709       923.41901 
       236.0000       866.95544       923.57141 
       237.0000       867.08502       923.72375 
       238.0000       867.21747       923.87616 
       239.0000       867.35339       924.02856 
       240.0000       867.49200       924.18097 
       241.0000       867.63214       924.33337 
       242.0000       867.77112       924.48578 
       243.0000       867.90625       924.63818 
       244.0000       868.03668       924.79059 
       245.0000       868.16327       924.94299 
       246.0000       868.28735       925.09540 
       247.0000       868.41064       925.24780 
       248.0000       868.53339       925.40021 
       249.0000       868.65485       925.55255 
       250.0000       868.77460       925.70496 
       251.0000       868.89270       925.85736 
       252.0000       869.00995       926.00977 
       253.0000       869.12775       926.16217 
       254.0000       869.24640       926.31458 
       255.0000       869.36548       926.46698 
       256.0000       869.48419       926.61938 
       257.0000       869.60242       926.77179 
       258.0000       869.72052       926.92419 
       259.0000       869.83881       927.07660 
       260.0000       869.95764       927.22900 
       261.0000       870.07697       927.38141 
       262.0000       870.19659       927.53375 
       263.0000       870.31671       927.68616 
       264.0000       870.39349       927.78333 
       265.0000       870.44659       927.83856 
       266.0000       870.59320       927.99097 
       267.0000       870.73877       928.14337 
       268.0000       870.88226       928.29578 
       269.0000       871.02307       928.44818 
       270.0000       871.16138       928.60059 
