   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A101381]        3 [A101383]       
       Unitless               m              ms   
         0.0000         0.00000         0.00000 
         1.0000       912.15240       851.96783 
         2.0000       912.30481       852.15210 
         3.0000       912.45721       852.33472 
         4.0000       912.60962       852.51550 
         5.0000       912.76202       852.69446 
         6.0000       912.91443       852.87115 
         7.0000       913.06677       853.04474 
         8.0000       913.21918       853.21490 
         9.0000       913.37158       853.38055 
        10.0000       913.52399       853.54010 
        11.0000       913.67639       853.69556 
        12.0000       913.82880       853.84888 
        13.0000       913.98120       853.99994 
        14.0000       914.13361       854.14874 
        15.0000       914.28601       854.29663 
        16.0000       914.43842       854.44427 
        17.0000       914.59082       854.59351 
        18.0000       914.74323       854.74438 
        19.0000       914.89563       854.89331 
        20.0000       915.04797       855.03912 
        21.0000       915.20038       855.18536 
        22.0000       915.35278       855.33441 
        23.0000       915.50519       855.48560 
        24.0000       915.65759       855.63531 
        25.0000       915.81000       855.78137 
        26.0000       915.96240       855.92743 
        27.0000       916.11481       856.07831 
        28.0000       916.26721       856.23602 
        29.0000       916.41962       856.39679 
        30.0000       916.57202       856.55853 
        31.0000       916.72443       856.72192 
        32.0000       916.87677       856.88843 
        33.0000       917.02917       857.05853 
        34.0000       917.18158       857.22760 
        35.0000       917.33398       857.38965 
        36.0000       917.48639       857.54126 
        37.0000       917.63879       857.68628 
        38.0000       917.79120       857.83105 
        39.0000       917.94360       857.98041 
        40.0000       918.09601       858.13739 
        41.0000       918.24841       858.29932 
        42.0000       918.40082       858.46118 
        43.0000       918.55322       858.62274 
        44.0000       918.70563       858.78546 
        45.0000       918.85797       858.94958 
        46.0000       919.01038       859.11694 
        47.0000       919.16278       859.28772 
        48.0000       919.31519       859.45935 
        49.0000       919.46759       859.63019 
        50.0000       919.62000       859.79755 
        51.0000       919.77240       859.95898 
        52.0000       919.92480       860.11572 
        53.0000       920.07721       860.26953 
        54.0000       920.22961       860.42249 
        55.0000       920.38202       860.57623 
        56.0000       920.53442       860.73053 
        57.0000       920.68683       860.88538 
        58.0000       920.83917       861.04089 
        59.0000       920.99158       861.19720 
        60.0000       921.14398       861.35327 
        61.0000       921.29639       861.50861 
        62.0000       921.44879       861.66498 
        63.0000       921.60120       861.82385 
        64.0000       921.75360       861.98657 
        65.0000       921.90601       862.15283 
        66.0000       922.05841       862.32123 
        67.0000       922.21082       862.49042 
        68.0000       922.36322       862.66034 
        69.0000       922.51562       862.83020 
        70.0000       922.66803       862.99908 
        71.0000       922.82037       863.16425 
        72.0000       922.97278       863.32440 
        73.0000       923.12518       863.48169 
        74.0000       923.27759       863.63916 
        75.0000       923.42999       863.79944 
        76.0000       923.58240       863.96259 
        77.0000       923.73480       864.12531 
        78.0000       923.88721       864.28577 
        79.0000       924.03961       864.44360 
        80.0000       924.19202       864.59967 
        81.0000       924.34442       864.75482 
        82.0000       924.49683       864.90930 
        83.0000       924.64917       865.06207 
        84.0000       924.80157       865.21167 
        85.0000       924.95398       865.35980 
        86.0000       925.10638       865.50830 
        87.0000       925.25879       865.65936 
        88.0000       925.41119       865.81580 
        89.0000       925.56360       865.97546 
        90.0000       925.71600       866.13251 
        91.0000       925.86841       866.28418 
        92.0000       926.02081       866.43085 
        93.0000       926.17322       866.57538 
        94.0000       926.32562       866.72034 
        95.0000       926.47803       866.86487 
        96.0000       926.63037       867.00604 
        97.0000       926.78278       867.14136 
        98.0000       926.93518       867.27252 
        99.0000       927.08759       867.40247 
       100.0000       927.23999       867.53296 
       101.0000       927.39240       867.66229 
       102.0000       927.54480       867.78784 
       103.0000       927.69720       867.90924 
       104.0000       927.84961       868.02905 
       105.0000       928.00201       868.15106 
       106.0000       928.15442       868.27930 
       107.0000       928.30682       868.41479 
       108.0000       928.45923       868.55505 
       109.0000       928.61157       868.69910 
       110.0000       928.76398       868.84552 
       111.0000       928.91638       868.99286 
       112.0000       929.06879       869.14111 
       113.0000       929.22119       869.29144 
       114.0000       929.37360       869.44415 
       115.0000       929.52600       869.59967 
       116.0000       929.67841       869.75775 
       117.0000       929.83081       869.91681 
       118.0000       929.98322       870.07477 
       119.0000       930.13562       870.22931 
       120.0000       930.28802       870.37836 
       121.0000       930.44043       870.52136 
       122.0000       930.59277       870.65741 
       123.0000       930.74518       870.78790 
       124.0000       930.89758       870.91510 
       125.0000       931.04999       871.03766 
       126.0000       931.20239       871.15509 
       127.0000       931.35480       871.27155 
       128.0000       931.50720       871.39423 
       129.0000       931.65961       871.52887 
       130.0000       931.81201       871.67621 
       131.0000       931.96442       871.83124 
       132.0000       932.11682       871.98694 
       133.0000       932.26923       872.13940 
       134.0000       932.42157       872.28839 
       135.0000       932.57397       872.43317 
       136.0000       932.72638       872.57166 
       137.0000       932.87878       872.70349 
       138.0000       933.03119       872.82947 
       139.0000       933.18359       872.95172 
       140.0000       933.33600       873.07098 
       141.0000       933.48840       873.18750 
       142.0000       933.64081       873.30505 
       143.0000       933.79321       873.42798 
       144.0000       933.94562       873.55939 
       145.0000       934.09802       873.70087 
