   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A101012]        3 [A101014]       
       Unitless               m              ms   
         0.0000         0.00000         0.00000 
         1.0000       442.06342       437.83585 
         2.0000       442.21582       437.88739 
         3.0000       442.36823       437.93921 
         4.0000       442.52060       437.99103 
         5.0000       442.67300       438.04272 
         6.0000       442.82541       438.09421 
         7.0000       442.97781       438.14597 
         8.0000       443.13022       438.19888 
         9.0000       443.28262       438.25348 
        10.0000       443.43500       438.30975 
        11.0000       443.58740       438.36710 
        12.0000       443.73981       438.42462 
        13.0000       443.89221       438.48187 
        14.0000       444.04462       438.53949 
        15.0000       444.19702       438.59985 
        16.0000       444.34940       438.66711 
        17.0000       444.50180       438.74588 
        18.0000       444.65421       438.83994 
        19.0000       444.80661       438.95135 
        20.0000       444.95901       439.07968 
        21.0000       445.11142       439.22202 
        22.0000       445.26382       439.37390 
        23.0000       445.41620       439.53152 
        24.0000       445.56860       439.69171 
        25.0000       445.72101       439.85184 
        26.0000       445.87341       440.01035 
        27.0000       446.02582       440.16669 
        28.0000       446.17822       440.32098 
        29.0000       446.33060       440.47415 
        30.0000       446.48300       440.62753 
        31.0000       446.63541       440.78186 
        32.0000       446.78781       440.93695 
        33.0000       446.94022       441.09149 
        34.0000       447.09262       441.24356 
        35.0000       447.24503       441.39288 
        36.0000       447.39740       441.53949 
        37.0000       447.54980       441.68420 
        38.0000       447.70221       441.82785 
        39.0000       447.85461       441.97107 
        40.0000       448.00702       442.11426 
        41.0000       448.15942       442.25760 
        42.0000       448.31180       442.40106 
        43.0000       448.46420       442.54413 
        44.0000       448.61661       442.68634 
        45.0000       448.76901       442.82715 
        46.0000       448.92142       442.96628 
        47.0000       449.07382       443.10379 
        48.0000       449.22620       443.24030 
        49.0000       449.37860       443.37668 
        50.0000       449.53101       443.51401 
        51.0000       449.68341       443.65317 
        52.0000       449.83582       443.79434 
        53.0000       449.98822       443.93710 
        54.0000       450.14062       444.08014 
        55.0000       450.29300       444.22293 
        56.0000       450.44540       444.36545 
        57.0000       450.59781       444.50818 
        58.0000       450.75021       444.65176 
        59.0000       450.90262       444.79678 
        60.0000       451.05502       444.94376 
        61.0000       451.20740       445.09308 
        62.0000       451.35980       445.24469 
        63.0000       451.51221       445.39862 
        64.0000       451.66461       445.55460 
        65.0000       451.81702       445.71231 
        66.0000       451.96942       445.87119 
        67.0000       452.12180       446.03058 
        68.0000       452.27420       446.18961 
        69.0000       452.42661       446.34747 
        70.0000       452.57901       446.50342 
        71.0000       452.73141       446.65707 
        72.0000       452.88382       446.80820 
        73.0000       453.03622       446.95679 
        74.0000       453.18860       447.10300 
        75.0000       453.34100       447.24713 
        76.0000       453.49341       447.38956 
        77.0000       453.64581       447.53107 
        78.0000       453.79822       447.67264 
        79.0000       453.95062       447.81540 
        80.0000       454.10300       447.96017 
        81.0000       454.25540       448.10751 
        82.0000       454.40781       448.25760 
        83.0000       454.56021       448.41031 
        84.0000       454.71262       448.56503 
        85.0000       454.86502       448.72089 
        86.0000       455.01743       448.87683 
        87.0000       455.16980       449.03189 
        88.0000       455.32220       449.18530 
        89.0000       455.47461       449.33661 
        90.0000       455.62701       449.48563 
        91.0000       455.77942       449.63232 
        92.0000       455.93182       449.77667 
        93.0000       456.08420       449.91876 
        94.0000       456.23660       450.05850 
        95.0000       456.38901       450.19611 
        96.0000       456.54141       450.33200 
        97.0000       456.69382       450.46689 
        98.0000       456.84622       450.60172 
        99.0000       456.99860       450.73721 
       100.0000       457.15100       450.87354 
       101.0000       457.30341       451.01031 
       102.0000       457.45581       451.14725 
       103.0000       457.60822       451.28467 
       104.0000       457.76062       451.42319 
       105.0000       457.91302       451.56345 
       106.0000       458.06540       451.70544 
       107.0000       458.21780       451.84854 
       108.0000       458.37021       451.99161 
       109.0000       458.52261       452.13388 
       110.0000       458.67502       452.27505 
       111.0000       458.82742       452.41562 
       112.0000       458.97980       452.55652 
       113.0000       459.13220       452.69855 
       114.0000       459.28461       452.84219 
       115.0000       459.43701       452.98761 
       116.0000       459.58942       453.13452 
       117.0000       459.74182       453.28281 
       118.0000       459.89423       453.43216 
       119.0000       460.04660       453.58252 
       120.0000       460.19901       453.73364 
       121.0000       460.35141       453.88535 
       122.0000       460.50381       454.03745 
       123.0000       460.65622       454.18976 
       124.0000       460.80862       454.34186 
       125.0000       460.96100       454.49335 
       126.0000       461.11340       454.64389 
       127.0000       461.26581       454.79318 
       128.0000       461.41821       454.94122 
       129.0000       461.57062       455.08798 
       130.0000       461.72302       455.23364 
       131.0000       461.87540       455.37827 
       132.0000       462.02780       455.52216 
       133.0000       462.18021       455.66562 
       134.0000       462.33261       455.80927 
       135.0000       462.48502       455.95370 
       136.0000       462.63742       456.09946 
       137.0000       462.78983       456.24683 
       138.0000       462.94220       456.39612 
       139.0000       463.09460       456.54733 
       140.0000       463.24701       456.70016 
       141.0000       463.39941       456.85413 
       142.0000       463.55182       457.00839 
       143.0000       463.70422       457.16199 
       144.0000       463.85660       457.31421 
       145.0000       464.00900       457.46497 
