   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;4 [   
                4 [A107489]     A107487]          
       Unitless              ms               m   
       184.0000       511.91266       562.13660 
       185.0000       512.05646       562.28900 
       186.0000       512.20642       562.44135 
       187.0000       512.36224       562.59375 
       188.0000       512.51819       562.74615 
       189.0000       512.66833       562.89856 
       190.0000       512.81140       563.05096 
       191.0000       512.94409       563.20337 
       192.0000       513.06641       563.35577 
       193.0000       513.18231       563.50818 
       194.0000       513.29254       563.66058 
       195.0000       513.40210       563.81299 
       196.0000       513.52234       563.96539 
       197.0000       513.65851       564.11780 
       198.0000       513.81177       564.27014 
       199.0000       513.98083       564.42255 
       200.0000       514.15619       564.57495 
       201.0000       514.33203       564.72736 
       202.0000       514.50848       564.87976 
       203.0000       514.68140       565.03217 
       204.0000       514.84442       565.18457 
       205.0000       514.99548       565.33698 
       206.0000       515.13916       565.48938 
       207.0000       515.27887       565.64178 
       208.0000       515.41687       565.79419 
       209.0000       515.55322       565.94659 
       210.0000       515.68518       566.09900 
       211.0000       515.81586       566.25134 
       212.0000       515.95331       566.40375 
       213.0000       516.09998       566.55615 
       214.0000       516.25623       566.70856 
       215.0000       516.41742       566.86096 
       216.0000       516.57849       567.01337 
       217.0000       516.73932       567.16577 
       218.0000       516.89941       567.31818 
       219.0000       517.06110       567.47058 
       220.0000       517.22754       567.62299 
       221.0000       517.39716       567.77539 
       222.0000       517.56787       567.92780 
       223.0000       517.73944       568.08020 
       224.0000       517.91101       568.23254 
       225.0000       518.07922       568.38495 
       226.0000       518.23944       568.53735 
       227.0000       518.39093       568.68976 
       228.0000       518.53503       568.84216 
       229.0000       518.67700       568.99457 
       230.0000       518.82196       569.14697 
       231.0000       518.97009       569.29938 
       232.0000       519.12048       569.45178 
       233.0000       519.27252       569.60419 
       234.0000       519.42542       569.75659 
       235.0000       519.57983       569.90900 
       236.0000       519.73560       570.06140 
       237.0000       519.89124       570.21375 
       238.0000       520.04645       570.36615 
       239.0000       520.19971       570.51855 
       240.0000       520.35004       570.67096 
       241.0000       520.49945       570.82336 
       242.0000       520.64850       570.97577 
       243.0000       520.79614       571.12817 
       244.0000       520.93988       571.28058 
       245.0000       521.07782       571.43298 
       246.0000       521.20898       571.58539 
       247.0000       521.33221       571.73779 
       248.0000       521.44672       571.89020 
       249.0000       521.55530       572.04254 
       250.0000       521.65979       572.19495 
       251.0000       521.76178       572.34735 
       252.0000       521.86493       572.49976 
       253.0000       521.97021       572.65216 
       254.0000       522.07568       572.80457 
       255.0000       522.18280       572.95697 
       256.0000       522.29443       573.10938 
       257.0000       522.41119       573.26178 
       258.0000       522.53467       573.41418 
       259.0000       522.66699       573.56659 
       260.0000       522.80634       573.71899 
       261.0000       522.95142       573.87140 
       262.0000       523.10187       574.02374 
       263.0000       523.25531       574.17615 
       264.0000       523.40857       574.32855 
       265.0000       523.55963       574.48096 
       266.0000       523.70813       574.63336 
       267.0000       523.85596       574.78577 
       268.0000       524.00464       574.93817 
       269.0000       524.15485       575.09058 
       270.0000       524.30634       575.24298 
       271.0000       524.45898       575.39539 
       272.0000       524.61322       575.54779 
       273.0000       524.76776       575.70020 
       274.0000       524.92108       575.85260 
       275.0000       525.07343       576.00494 
       276.0000       525.22754       576.15735 
       277.0000       525.38696       576.30975 
       278.0000       525.55450       576.46216 
       279.0000       525.72882       576.61456 
       280.0000       525.90656       576.76697 
       281.0000       526.08527       576.91937 
       282.0000       526.26288       577.07178 
       283.0000       526.43762       577.22418 
       284.0000       526.60870       577.37659 
       285.0000       526.77661       577.52899 
       286.0000       526.94269       577.68140 
       287.0000       527.10803       577.83380 
       288.0000       527.27319       577.98615 
       289.0000       527.43781       578.13855 
       290.0000       527.60065       578.29095 
       291.0000       527.75739       578.44336 
       292.0000       527.90118       578.59576 
       293.0000       528.03040       578.74817 
       294.0000       528.14886       578.90057 
       295.0000       528.26202       579.05298 
       296.0000       528.37689       579.20538 
       297.0000       528.49719       579.35779 
       298.0000       528.62280       579.51019 
       299.0000       528.75116       579.66260 
       300.0000       528.88513       579.81494 
       301.0000       529.02588       579.96735 
       302.0000       529.16888       580.11975 
       303.0000       529.31732       580.27216 
       304.0000       529.46722       580.42456 
       305.0000       529.61011       580.57697 
       306.0000       529.74359       580.72937 
       307.0000       529.86682       580.88177 
       308.0000       529.98047       581.03418 
       309.0000       530.09155       581.18658 
       310.0000       530.20599       581.33899 
       311.0000       530.32446       581.49139 
       312.0000       530.44281       581.64380 
       313.0000       530.56036       581.79614 
       314.0000       530.67792       581.94855 
       315.0000       530.79614       582.10095 
       316.0000       530.91901       582.25336 
       317.0000       531.04980       582.40576 
       318.0000       531.18903       582.55817 
       319.0000       531.33490       582.71057 
       320.0000       531.48358       582.86298 
       321.0000       531.63055       583.01538 
       322.0000       531.77521       583.16779 
       323.0000       531.91919       583.32019 
       324.0000       532.06580       583.47260 
       325.0000       532.21539       583.62500 
       326.0000       532.36481       583.77734 
       327.0000       532.51440       583.92975 
       328.0000       532.66602       584.08215 
       329.0000       532.82013       584.23456 
       330.0000       532.97644       584.38696 
       331.0000       533.13440       584.53937 
       332.0000       533.29260       584.69177 
       333.0000       533.44946       584.84418 
       334.0000       533.60315       584.99658 
       335.0000       533.75238       585.14899 
       336.0000       533.89771       585.30139 
       337.0000       534.03778       585.45380 
       338.0000       534.17303       585.60620 
       339.0000       534.30341       585.75854 
       340.0000       534.42853       585.91095 
       341.0000       534.55194       586.06335 
       342.0000       534.67560       586.21576 
       343.0000       534.79968       586.36816 
       344.0000       534.92365       586.52057 
       345.0000       535.04694       586.67297 
       346.0000       535.17041       586.82538 
       347.0000       535.29633       586.97778 
       348.0000       535.42322       587.13019 
       349.0000       535.54437       587.28259 
