   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A107183]        2 [A107185]       
       Unitless               m              ms   
       174.0000      1026.36340       943.12439 
       175.0000      1026.51575       943.26959 
       176.0000      1026.66821       943.41113 
       177.0000      1026.82056       943.55200 
       178.0000      1026.97302       943.69385 
       179.0000      1027.12537       943.83929 
       180.0000      1027.27771       943.98901 
       181.0000      1027.43018       944.14331 
       182.0000      1027.58252       944.30017 
       183.0000      1027.73499       944.45276 
       184.0000      1027.88733       944.59656 
       185.0000      1028.03979       944.73468 
       186.0000      1028.19214       944.87439 
       187.0000      1028.34460       945.02118 
       188.0000      1028.49695       945.17615 
       189.0000      1028.64941       945.33350 
       190.0000      1028.80176       945.48712 
       191.0000      1028.95422       945.63434 
       192.0000      1029.10657       945.77740 
       193.0000      1029.25891       945.91998 
       194.0000      1029.41138       946.06396 
       195.0000      1029.56372       946.20886 
       196.0000      1029.71619       946.34973 
       197.0000      1029.86853       946.48468 
       198.0000      1030.02100       946.61450 
       199.0000      1030.17334       946.74384 
       200.0000      1030.32581       946.87726 
       201.0000      1030.47815       947.01447 
       202.0000      1030.63062       947.15247 
       203.0000      1030.78296       947.28674 
       204.0000      1030.93542       947.41321 
       205.0000      1031.08777       947.53528 
       206.0000      1031.24011       947.65936 
       207.0000      1031.39258       947.78992 
       208.0000      1031.54492       947.92688 
       209.0000      1031.69739       948.06506 
       210.0000      1031.84973       948.20190 
       211.0000      1032.00220       948.33960 
       212.0000      1032.15454       948.48254 
       213.0000      1032.30701       948.63452 
       214.0000      1032.45935       948.79315 
       215.0000      1032.61182       948.95349 
       216.0000      1032.76416       949.11255 
       217.0000      1032.91663       949.26929 
       218.0000      1033.06897       949.42487 
       219.0000      1033.22131       949.57819 
       220.0000      1033.37378       949.72827 
       221.0000      1033.52612       949.87799 
       222.0000      1033.67859       950.03058 
       223.0000      1033.83093       950.18695 
       224.0000      1033.98340       950.34814 
       225.0000      1034.13574       950.51074 
       226.0000      1034.28821       950.67261 
       227.0000      1034.44055       950.83344 
       228.0000      1034.59302       950.99188 
       229.0000      1034.74536       951.14734 
       230.0000      1034.89783       951.29681 
       231.0000      1035.05017       951.43964 
       232.0000      1035.20251       951.57684 
       233.0000      1035.35498       951.70996 
       234.0000      1035.50732       951.83936 
       235.0000      1035.65979       951.96210 
       236.0000      1035.81213       952.07953 
       237.0000      1035.96460       952.19543 
       238.0000      1036.11694       952.31641 
       239.0000      1036.26941       952.44946 
       240.0000      1036.42175       952.59454 
       241.0000      1036.57422       952.74603 
       242.0000      1036.72656       952.89777 
       243.0000      1036.87903       953.04510 
       244.0000      1037.03137       953.18756 
       245.0000      1037.18372       953.32648 
       246.0000      1037.33618       953.46509 
       247.0000      1037.48853       953.60779 
       248.0000      1037.64099       953.75513 
       249.0000      1037.79333       953.90747 
       250.0000      1037.94580       954.06342 
       251.0000      1038.09814       954.22150 
       252.0000      1038.25061       954.38123 
       253.0000      1038.40295       954.54266 
       254.0000      1038.55542       954.70044 
       255.0000      1038.70776       954.84589 
       256.0000      1038.86023       954.97705 
       257.0000      1039.01257       955.10138 
       258.0000      1039.16492       955.22986 
       259.0000      1039.31738       955.37305 
       260.0000      1039.46973       955.53400 
       261.0000      1039.62219       955.70538 
       262.0000      1039.77454       955.88123 
       263.0000      1039.92700       956.05829 
       264.0000      1040.07935       956.23505 
       265.0000      1040.23181       956.41162 
       266.0000      1040.38416       956.58789 
       267.0000      1040.53662       956.76324 
       268.0000      1040.68896       956.93646 
       269.0000      1040.84131       957.10876 
       270.0000      1040.99377       957.28064 
       271.0000      1041.14612       957.45288 
       272.0000      1041.29858       957.62811 
       273.0000      1041.45093       957.80444 
       274.0000      1041.60339       957.97955 
       275.0000      1041.75574       958.15363 
       276.0000      1041.90820       958.32562 
       277.0000      1042.06055       958.49469 
       278.0000      1042.21301       958.66156 
       279.0000      1042.36536       958.82593 
       280.0000      1042.51782       958.98676 
       281.0000      1042.67017       959.14459 
       282.0000      1042.82251       959.30066 
       283.0000      1042.97498       959.45325 
       284.0000      1043.12732       959.60059 
       285.0000      1043.27979       959.74457 
       286.0000      1043.43213       959.88562 
       287.0000      1043.58459       960.02484 
       288.0000      1043.73694       960.16321 
       289.0000      1043.88940       960.29712 
       290.0000      1044.04175       960.42444 
       291.0000      1044.19421       960.54779 
       292.0000      1044.34656       960.66809 
       293.0000      1044.49902       960.78815 
       294.0000      1044.65137       960.90936 
       295.0000      1044.80371       961.03058 
       296.0000      1044.95618       961.15314 
       297.0000      1045.10852       961.28107 
       298.0000      1045.26099       961.41766 
       299.0000      1045.41333       961.56525 
       300.0000      1045.56580       961.72083 
       301.0000      1045.71814       961.88068 
       302.0000      1045.87061       962.04028 
       303.0000      1046.02295       962.19495 
       304.0000      1046.17542       962.33990 
       305.0000      1046.32776       962.47125 
       306.0000      1046.48022       962.58960 
       307.0000      1046.63257       962.69989 
       308.0000      1046.78491       962.80798 
       309.0000      1046.93738       962.91949 
       310.0000      1047.08972       963.03485 
       311.0000      1047.24219       963.15338 
       312.0000      1047.39453       963.27509 
       313.0000      1047.54700       963.39880 
       314.0000      1047.69934       963.52325 
       315.0000      1047.85181       963.64771 
       316.0000      1048.00415       963.77191 
       317.0000      1048.15662       963.89581 
       318.0000      1048.30896       964.01868 
       319.0000      1048.46143       964.14124 
       320.0000      1048.61377       964.26416 
       321.0000      1048.76611       964.38898 
       322.0000      1048.91858       964.51508 
       323.0000      1049.07092       964.64087 
       324.0000      1049.22339       964.76581 
       325.0000      1049.37573       964.88904 
       326.0000      1049.52820       965.01324 
       327.0000      1049.68054       965.13928 
       328.0000      1049.83301       965.26550 
       329.0000      1049.98535       965.39185 
       330.0000      1050.13782       965.51813 
       331.0000      1050.29016       965.64532 
       332.0000      1050.44263       965.77667 
       333.0000      1050.59497       965.91400 
       334.0000      1050.74731       966.05743 
       335.0000      1050.89978       966.20691 
       336.0000      1051.05212       966.35986 
       337.0000      1051.20459       966.51172 
       338.0000      1051.35693       966.66132 
       339.0000      1051.50940       966.80975 
       340.0000      1051.66174       966.95850 
       341.0000      1051.81421       967.10883 
       342.0000      1051.96655       967.26074 
       343.0000      1052.11902       967.41174 
       344.0000      1052.27136       967.56183 
       345.0000      1052.42383       967.71143 
       346.0000      1052.57617       967.86023 
       347.0000      1052.72852       968.00983 
       348.0000      1052.88098       968.16144 
       349.0000      1053.03333       968.31537 
       350.0000      1053.18579       968.47046 
       351.0000      1053.33813       968.62592 
       352.0000      1053.49060       968.78265 
       353.0000      1053.64294       968.94250 
       354.0000      1053.79541       969.10645 
       355.0000      1053.94775       969.27454 
       356.0000      1054.10022       969.44318 
       357.0000      1054.25256       969.60938 
       358.0000      1054.40503       969.77124 
       359.0000      1054.55737       969.92932 
       360.0000      1054.70972       970.08612 
       361.0000      1054.86218       970.24658 
       362.0000      1055.01453       970.41418 
       363.0000      1055.16699       970.58978 
       364.0000      1055.31934       970.77094 
       365.0000      1055.47180       970.95465 
       366.0000      1055.62415       971.13885 
       367.0000      1055.77661       971.32300 
       368.0000      1055.92896       971.50531 
       369.0000      1056.08142       971.68359 
