   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A108108]        4 [A108110]       
       Unitless               m              ms   
       237.0000      2329.56567      1885.17981 
       238.0000      2329.71802      1885.24219 
       239.0000      2329.87036      1885.31006 
       240.0000      2330.02271      1885.38232 
       241.0000      2330.17529      1885.45239 
       242.0000      2330.32764      1885.51880 
       243.0000      2330.47998      1885.57935 
       244.0000      2330.63232      1885.63440 
       245.0000      2330.78491      1885.68616 
       246.0000      2330.93726      1885.73718 
       247.0000      2331.08960      1885.78833 
       248.0000      2331.24194      1885.84021 
       249.0000      2331.39429      1885.89307 
       250.0000      2331.54688      1885.94824 
       251.0000      2331.69922      1886.00610 
       252.0000      2331.85156      1886.06738 
       253.0000      2332.00391      1886.13245 
       254.0000      2332.15649      1886.20129 
       255.0000      2332.30884      1886.27258 
       256.0000      2332.46118      1886.34375 
       257.0000      2332.61353      1886.41284 
       258.0000      2332.76611      1886.47839 
       259.0000      2332.91846      1886.54065 
       260.0000      2333.07080      1886.59863 
       261.0000      2333.22314      1886.65259 
       262.0000      2333.37549      1886.70435 
       263.0000      2333.52808      1886.75549 
       264.0000      2333.68042      1886.80566 
       265.0000      2333.83276      1886.85510 
       266.0000      2333.98511      1886.90442 
       267.0000      2334.13770      1886.95435 
       268.0000      2334.29004      1887.00439 
       269.0000      2334.44238      1887.05457 
       270.0000      2334.59473      1887.10522 
       271.0000      2334.74731      1887.15601 
       272.0000      2334.89966      1887.20691 
       273.0000      2335.05200      1887.25732 
       274.0000      2335.20435      1887.30969 
       275.0000      2335.35669      1887.36584 
       276.0000      2335.50928      1887.42627 
       277.0000      2335.66162      1887.49377 
       278.0000      2335.81396      1887.56384 
       279.0000      2335.96631      1887.63245 
       280.0000      2336.11890      1887.69580 
       281.0000      2336.27124      1887.75244 
       282.0000      2336.42358      1887.80566 
       283.0000      2336.57593      1887.85901 
       284.0000      2336.72852      1887.91370 
       285.0000      2336.88086      1887.96936 
       286.0000      2337.03320      1888.02441 
       287.0000      2337.18555      1888.07837 
       288.0000      2337.33789      1888.13037 
       289.0000      2337.49048      1888.18140 
       290.0000      2337.64282      1888.23083 
       291.0000      2337.79517      1888.27954 
       292.0000      2337.94751      1888.32837 
       293.0000      2338.10010      1888.37671 
       294.0000      2338.25244      1888.42517 
       295.0000      2338.40479      1888.47339 
       296.0000      2338.55713      1888.52185 
       297.0000      2338.70972      1888.57019 
       298.0000      2338.86206      1888.61853 
       299.0000      2339.01440      1888.66736 
       300.0000      2339.16675      1888.71619 
       301.0000      2339.31909      1888.76514 
       302.0000      2339.47168      1888.81384 
       303.0000      2339.62402      1888.86267 
       304.0000      2339.77637      1888.91113 
       305.0000      2339.92871      1888.96057 
       306.0000      2340.08130      1889.01123 
       307.0000      2340.23364      1889.06274 
       308.0000      2340.38599      1889.11633 
       309.0000      2340.53833      1889.17322 
       310.0000      2340.69092      1889.23364 
       311.0000      2340.84326      1889.29736 
       312.0000      2340.99561      1889.36536 
       313.0000      2341.14795      1889.43396 
       314.0000      2341.30029      1889.50122 
       315.0000      2341.45288      1889.56494 
       316.0000      2341.60522      1889.62561 
       317.0000      2341.75757      1889.68481 
       318.0000      2341.90991      1889.74255 
       319.0000      2342.06250      1889.80139 
       320.0000      2342.21484      1889.86182 
       321.0000      2342.36719      1889.92334 
       322.0000      2342.51953      1889.98535 
       323.0000      2342.67212      1890.04700 
       324.0000      2342.82446      1890.10852 
       325.0000      2342.97681      1890.17041 
       326.0000      2343.12915      1890.23328 
       327.0000      2343.28149      1890.29663 
