   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A105256]        4 [A105258]       
       Unitless               m              ms   
         0.0000         0.00000         0.00000 
         1.0000       601.15802       573.99603 
         2.0000       601.31042       574.10541 
         3.0000       601.46283       574.21466 
         4.0000       601.61523       574.32306 
         5.0000       601.76764       574.43091 
         6.0000       601.91998       574.53766 
         7.0000       602.07239       574.64459 
         8.0000       602.22479       574.75269 
         9.0000       602.37720       574.86835 
        10.0000       602.52960       574.99744 
        11.0000       602.68201       575.14014 
        12.0000       602.83441       575.29431 
        13.0000       602.98682       575.44495 
        14.0000       603.13922       575.58142 
        15.0000       603.29163       575.70013 
        16.0000       603.44403       575.80627 
        17.0000       603.59644       575.91260 
        18.0000       603.74884       576.02771 
        19.0000       603.90118       576.15912 
        20.0000       604.05359       576.30420 
        21.0000       604.20599       576.45709 
        22.0000       604.35840       576.61505 
        23.0000       604.51080       576.77228 
        24.0000       604.66321       576.92651 
        25.0000       604.81561       577.07526 
        26.0000       604.96802       577.21735 
        27.0000       605.12042       577.35571 
        28.0000       605.27283       577.49225 
        29.0000       605.42523       577.62903 
        30.0000       605.57764       577.76807 
        31.0000       605.73004       577.91113 
        32.0000       605.88239       578.06030 
        33.0000       606.03479       578.21490 
        34.0000       606.18719       578.37366 
        35.0000       606.33960       578.53900 
        36.0000       606.49200       578.71124 
        37.0000       606.64441       578.88782 
        38.0000       606.79681       579.06818 
        39.0000       606.94922       579.25116 
        40.0000       607.10162       579.43500 
        41.0000       607.25403       579.61914 
        42.0000       607.40643       579.80444 
        43.0000       607.55884       579.99072 
        44.0000       607.71124       580.17841 
        45.0000       607.86359       580.36761 
        46.0000       608.01599       580.55737 
        47.0000       608.16840       580.74670 
        48.0000       608.32080       580.93469 
        49.0000       608.47321       581.12085 
        50.0000       608.62561       581.30554 
        51.0000       608.77802       581.48871 
        52.0000       608.93042       581.67053 
        53.0000       609.08282       581.85193 
        54.0000       609.23523       582.03381 
        55.0000       609.38763       582.21625 
        56.0000       609.54004       582.39886 
        57.0000       609.69238       582.58142 
        58.0000       609.84479       582.76318 
        59.0000       609.99719       582.94421 
        60.0000       610.14960       583.12469 
        61.0000       610.30200       583.30530 
        62.0000       610.45441       583.48669 
        63.0000       610.60681       583.66882 
        64.0000       610.75922       583.85187 
        65.0000       610.91162       584.03571 
        66.0000       611.06403       584.21967 
        67.0000       611.21643       584.40393 
        68.0000       611.36884       584.58850 
        69.0000       611.52124       584.77325 
        70.0000       611.67358       584.95850 
        71.0000       611.82599       585.14294 
        72.0000       611.97839       585.32501 
        73.0000       612.13080       585.50366 
        74.0000       612.28320       585.67682 
        75.0000       612.43561       585.84149 
        76.0000       612.58801       585.99811 
        77.0000       612.74042       586.14667 
        78.0000       612.89282       586.28619 
        79.0000       613.04523       586.42194 
        80.0000       613.19763       586.55933 
        81.0000       613.35004       586.70398 
        82.0000       613.50244       586.85797 
        83.0000       613.65479       587.01794 
        84.0000       613.80719       587.18201 
        85.0000       613.95959       587.34723 
        86.0000       614.11200       587.51196 
        87.0000       614.26440       587.67737 
        88.0000       614.41681       587.84570 
        89.0000       614.56921       588.01740 
        90.0000       614.72162       588.19232 
        91.0000       614.87402       588.37000 
        92.0000       615.02643       588.54779 
        93.0000       615.17883       588.72455 
        94.0000       615.33124       588.89856 
        95.0000       615.48364       589.07007 
        96.0000       615.63599       589.24042 
        97.0000       615.78839       589.41003 
        98.0000       615.94080       589.57867 
        99.0000       616.09320       589.74658 
       100.0000       616.24561       589.91333 
       101.0000       616.39801       590.07898 
       102.0000       616.55042       590.24487 
       103.0000       616.70282       590.41138 
       104.0000       616.85522       590.57990 
       105.0000       617.00763       590.75000 
       106.0000       617.16003       590.92120 
       107.0000       617.31244       591.09363 
       108.0000       617.46478       591.26752 
       109.0000       617.61719       591.44275 
       110.0000       617.76959       591.61932 
       111.0000       617.92200       591.79663 
       112.0000       618.07440       591.97418 
       113.0000       618.10120       592.00543 
       114.0000       618.10126       592.00549 
       115.0000       618.22681       592.15240 
       116.0000       618.37921       592.33002 
       117.0000       618.53162       592.50793 
       118.0000       618.68402       592.68610 
       119.0000       618.83643       592.86517 
       120.0000       618.98883       593.04492 
       121.0000       619.14124       593.22510 
       122.0000       619.29364       593.40546 
       123.0000       619.44598       593.58582 
       124.0000       619.59839       593.76599 
       125.0000       619.75079       593.94641 
       126.0000       619.90320       594.12708 
       127.0000       620.05560       594.30847 
       128.0000       620.20801       594.49060 
       129.0000       620.36041       594.67371 
       130.0000       620.51282       594.85754 
       131.0000       620.66522       595.04175 
       132.0000       620.81763       595.22638 
       133.0000       620.97003       595.41101 
       134.0000       621.12244       595.59521 
       135.0000       621.27484       595.77936 
       136.0000       621.42719       595.96356 
       137.0000       621.57959       596.14777 
       138.0000       621.73199       596.33173 
       139.0000       621.88440       596.51428 
       140.0000       622.03680       596.69556 
       141.0000       622.18921       596.87610 
       142.0000       622.34161       597.05518 
       143.0000       622.49402       597.23346 
       144.0000       622.64642       597.41101 
       145.0000       622.79883       597.58661 
