   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99337]      A99335]           
       Unitless              ms               m   
       184.0000       454.99780       514.41663 
       185.0000       455.16437       514.56903 
       186.0000       455.33261       514.72137 
       187.0000       455.50211       514.87378 
       188.0000       455.67200       515.02618 
       189.0000       455.84125       515.17859 
       190.0000       456.00995       515.33099 
       191.0000       456.17926       515.48340 
       192.0000       456.34995       515.63580 
       193.0000       456.52216       515.78821 
       194.0000       456.69608       515.94061 
       195.0000       456.87106       516.09302 
       196.0000       457.04599       516.24542 
       197.0000       457.22037       516.39783 
       198.0000       457.39362       516.55017 
       199.0000       457.56656       516.70258 
       200.0000       457.74048       516.85498 
       201.0000       457.91528       517.00739 
       202.0000       458.09045       517.15979 
       203.0000       458.26569       517.31219 
       204.0000       458.44016       517.46460 
       205.0000       458.61340       517.61700 
       206.0000       458.78354       517.76941 
       207.0000       458.95200       517.92181 
       208.0000       459.11951       518.07422 
       209.0000       459.28723       518.22662 
       210.0000       459.45642       518.37903 
       211.0000       459.62729       518.53137 
       212.0000       459.80002       518.68378 
       213.0000       459.97379       518.83618 
       214.0000       460.14691       518.98859 
       215.0000       460.31863       519.14099 
       216.0000       460.48618       519.29340 
       217.0000       460.65088       519.44580 
       218.0000       460.81293       519.59821 
       219.0000       460.97260       519.75061 
       220.0000       461.13217       519.90302 
       221.0000       461.29263       520.05542 
       222.0000       461.45370       520.20782 
       223.0000       461.61450       520.36023 
       224.0000       461.77399       520.51257 
       225.0000       461.93173       520.66498 
       226.0000       462.08655       520.81738 
       227.0000       462.24020       520.96979 
       228.0000       462.39304       521.12219 
       229.0000       462.54587       521.27460 
       230.0000       462.69943       521.42700 
       231.0000       462.85379       521.57941 
       232.0000       463.00882       521.73181 
       233.0000       463.16391       521.88422 
       234.0000       463.31891       522.03662 
       235.0000       463.47443       522.18903 
       236.0000       463.63129       522.34143 
       237.0000       463.78925       522.49377 
       238.0000       463.94815       522.64618 
       239.0000       464.10632       522.79858 
       240.0000       464.26202       522.95099 
       241.0000       464.41406       523.10339 
       242.0000       464.56000       523.25580 
       243.0000       464.70358       523.40820 
       244.0000       464.84830       523.56061 
       245.0000       464.99930       523.71301 
       246.0000       465.15927       523.86542 
       247.0000       465.32639       524.01782 
       248.0000       465.50049       524.17023 
       249.0000       465.68176       524.32257 
       250.0000       465.86456       524.47498 
       251.0000       466.04697       524.62738 
       252.0000       466.22540       524.77979 
       253.0000       466.40118       524.93219 
