   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A93556]         4 [A93558]        
       Unitless               m              ms   
       184.0000       689.04163       621.94128 
       185.0000       689.19403       622.02582 
       186.0000       689.34637       622.12006 
       187.0000       689.49878       622.22034 
       188.0000       689.65118       622.31812 
       189.0000       689.80359       622.40710 
       190.0000       689.95599       622.48523 
       191.0000       690.10840       622.55420 
       192.0000       690.26080       622.61780 
       193.0000       690.41321       622.67773 
       194.0000       690.56561       622.73810 
       195.0000       690.71802       622.80615 
       196.0000       690.87042       622.88226 
       197.0000       691.02283       622.96161 
       198.0000       691.17517       623.04114 
       199.0000       691.32758       623.11804 
       200.0000       691.47998       623.19202 
       201.0000       691.63239       623.26532 
       202.0000       691.78479       623.33795 
       203.0000       691.93719       623.40942 
       204.0000       692.08960       623.48297 
       205.0000       692.24200       623.56146 
       206.0000       692.39441       623.64661 
       207.0000       692.54681       623.73810 
       208.0000       692.69922       623.83240 
       209.0000       692.85162       623.92529 
       210.0000       693.00403       624.01373 
       211.0000       693.15637       624.09540 
       212.0000       693.30878       624.17041 
       213.0000       693.46118       624.24121 
       214.0000       693.61359       624.30957 
       215.0000       693.76599       624.37769 
       216.0000       693.91840       624.44849 
       217.0000       694.07080       624.52527 
       218.0000       694.22321       624.60974 
       219.0000       694.37561       624.69818 
       220.0000       694.52802       624.78632 
       221.0000       694.68042       624.87195 
       222.0000       694.83282       624.95282 
       223.0000       694.98523       625.02972 
       224.0000       695.13757       625.10333 
       225.0000       695.28998       625.17285 
       226.0000       695.44238       625.24194 
       227.0000       695.59479       625.31873 
       228.0000       695.74719       625.41077 
       229.0000       695.89960       625.52002 
       230.0000       696.05200       625.63403 
       231.0000       696.20441       625.74048 
       232.0000       696.35681       625.83203 
       233.0000       696.50922       625.90656 
       234.0000       696.66162       625.97205 
       235.0000       696.81403       626.03522 
       236.0000       696.96643       626.10272 
       237.0000       697.11877       626.18378 
       238.0000       697.27118       626.28217 
       239.0000       697.42358       626.39740 
       240.0000       697.57599       626.52496 
       241.0000       697.72839       626.65356 
       242.0000       697.88080       626.77502 
       243.0000       698.03320       626.88928 
       244.0000       698.18561       626.99512 
       245.0000       698.33801       627.09497 
       246.0000       698.49042       627.19482 
       247.0000       698.64282       627.29309 
       248.0000       698.79523       627.38721 
       249.0000       698.94757       627.47815 
       250.0000       699.09998       627.56726 
       251.0000       699.25238       627.65900 
       252.0000       699.40479       627.75702 
       253.0000       699.55719       627.86029 
       254.0000       699.70959       627.96655 
       255.0000       699.86200       628.07324 
       256.0000       700.01440       628.17993 
       257.0000       700.16681       628.28302 
       258.0000       700.31921       628.37653 
       259.0000       700.47162       628.45740 
       260.0000       700.62402       628.52478 
       261.0000       700.77643       628.58282 
       262.0000       700.92877       628.63959 
       263.0000       701.08118       628.69751 
       264.0000       701.23358       628.75616 
       265.0000       701.38599       628.81537 
       266.0000       701.53839       628.87433 
       267.0000       701.69080       628.93414 
       268.0000       701.84320       629.00104 
       269.0000       701.99561       629.07825 
       270.0000       702.14801       629.16595 
       271.0000       702.30042       629.25757 
       272.0000       702.45282       629.34241 
       273.0000       702.60522       629.41565 
       274.0000       702.75763       629.47809 
       275.0000       702.90997       629.53467 
       276.0000       703.06238       629.59143 
       277.0000       703.21478       629.65002 
       278.0000       703.36719       629.71088 
       279.0000       703.51959       629.77509 
       280.0000       703.67200       629.84619 
       281.0000       703.82440       629.92743 
       282.0000       703.97681       630.01868 
       283.0000       704.12921       630.11804 
       284.0000       704.28162       630.21924 
       285.0000       704.43402       630.31726 
       286.0000       704.58643       630.41553 
       287.0000       704.73883       630.51520 
       288.0000       704.89117       630.61859 
       289.0000       705.04358       630.72742 
       290.0000       705.19598       630.84497 
       291.0000       705.34839       630.97266 
       292.0000       705.50079       631.10699 
       293.0000       705.65320       631.24213 
       294.0000       705.80560       631.37122 
       295.0000       705.95801       631.49133 
       296.0000       706.11041       631.60742 
       297.0000       706.26282       631.72620 
       298.0000       706.41522       631.85229 
       299.0000       706.56763       631.98969 
       300.0000       706.71997       632.14050 
       301.0000       706.87238       632.30054 
       302.0000       707.02478       632.46393 
       303.0000       707.17719       632.62683 
       304.0000       707.32959       632.78064 
       305.0000       707.48199       632.92041 
       306.0000       707.63440       633.04620 
       307.0000       707.78680       633.15833 
       308.0000       707.93921       633.26929 
       309.0000       708.09161       633.39270 
       310.0000       708.24402       633.53290 
       311.0000       708.39642       633.69000 
       312.0000       708.54883       633.85718 
       313.0000       708.70117       634.02667 
       314.0000       708.85358       634.19281 
       315.0000       709.00598       634.35248 
       316.0000       709.15839       634.50720 
       317.0000       709.31079       634.65948 
       318.0000       709.46320       634.81274 
       319.0000       709.61560       634.96985 
       320.0000       709.76801       635.12744 
       321.0000       709.92041       635.27991 
       322.0000       710.07281       635.42200 
       323.0000       710.22522       635.55316 
       324.0000       710.37762       635.68158 
