   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A102107]        2 [A102109]       
       Unitless               m              ms   
       184.0000       372.80499       427.54517 
       185.0000       372.92999       427.61420 
       186.0000       373.05499       427.68839 
       187.0000       373.17999       427.76532 
       188.0000       373.30499       427.83887 
       189.0000       373.42999       427.90433 
       190.0000       373.55499       427.96237 
       191.0000       373.67999       428.01413 
       192.0000       373.80499       428.06104 
       193.0000       373.92999       428.10614 
       194.0000       374.05499       428.15173 
       195.0000       374.17999       428.19830 
       196.0000       374.30499       428.24713 
       197.0000       374.42999       428.29950 
       198.0000       374.55499       428.35541 
       199.0000       374.67999       428.41403 
       200.0000       374.80499       428.47495 
       201.0000       374.92999       428.53506 
       202.0000       375.05499       428.59201 
       203.0000       375.17999       428.64526 
       204.0000       375.30499       428.69528 
       205.0000       375.42999       428.74167 
       206.0000       375.55499       428.78552 
       207.0000       375.67999       428.82861 
       208.0000       375.80499       428.87167 
       209.0000       375.92999       428.91489 
       210.0000       376.05499       428.95932 
       211.0000       376.17999       429.00494 
       212.0000       376.30499       429.05099 
       213.0000       376.42999       429.09726 
       214.0000       376.55499       429.14334 
       215.0000       376.67999       429.18875 
       216.0000       376.80499       429.23459 
       217.0000       376.92999       429.28149 
       218.0000       377.05499       429.32874 
       219.0000       377.17999       429.37625 
       220.0000       377.30499       429.42365 
       221.0000       377.42999       429.46979 
       222.0000       377.55499       429.51474 
       223.0000       377.67999       429.55972 
       224.0000       377.80499       429.60532 
       225.0000       377.92999       429.65146 
       226.0000       378.05499       429.69812 
       227.0000       378.17999       429.74493 
       228.0000       378.30499       429.79123 
       229.0000       378.42999       429.83719 
       230.0000       378.55499       429.88428 
       231.0000       378.67999       429.93472 
       232.0000       378.80499       429.99091 
       233.0000       378.92999       430.05396 
       234.0000       379.05499       430.12363 
       235.0000       379.17999       430.19882 
       236.0000       379.30499       430.27777 
       237.0000       379.42999       430.35852 
       238.0000       379.55499       430.43961 
       239.0000       379.67999       430.51962 
       240.0000       379.80499       430.59839 
       241.0000       379.92999       430.67688 
       242.0000       380.05499       430.75613 
       243.0000       380.17999       430.83682 
       244.0000       380.30499       430.91928 
       245.0000       380.42999       431.00287 
       246.0000       380.55499       431.08575 
       247.0000       380.67999       431.16718 
       248.0000       380.80499       431.24695 
       249.0000       380.92999       431.32605 
       250.0000       381.05499       431.40524 
       251.0000       381.17999       431.48434 
       252.0000       381.30499       431.56207 
       253.0000       381.42999       431.63828 
       254.0000       381.55499       431.71521 
       255.0000       381.67999       431.79367 
       256.0000       381.80499       431.87396 
       257.0000       381.92999       431.95734 
       258.0000       382.05499       432.04340 
       259.0000       382.17999       432.12894 
       260.0000       382.30499       432.21088 
       261.0000       382.42999       432.28842 
       262.0000       382.55499       432.36108 
       263.0000       382.67999       432.42648 
       264.0000       382.80499       432.48398 
       265.0000       382.92999       432.53598 
       266.0000       383.05499       432.58377 
       267.0000       383.17999       432.62839 
       268.0000       383.30499       432.67252 
       269.0000       383.42999       432.71774 
       270.0000       383.55499       432.76395 
       271.0000       383.67999       432.81107 
       272.0000       383.80499       432.86121 
       273.0000       383.92999       432.91531 
       274.0000       384.05499       432.97021 
       275.0000       384.17999       433.02420 
       276.0000       384.30499       433.07684 
       277.0000       384.42999       433.12585 
       278.0000       384.55499       433.17078 
       279.0000       384.67999       433.21494 
       280.0000       384.80499       433.25964 
       281.0000       384.92999       433.30444 
       282.0000       385.05499       433.34921 
       283.0000       385.17999       433.39417 
       284.0000       385.30499       433.43927 
       285.0000       385.42999       433.48492 
       286.0000       385.55499       433.53146 
       287.0000       385.67999       433.57898 
       288.0000       385.80499       433.62717 
       289.0000       385.92999       433.67538 
       290.0000       386.05499       433.72284 
       291.0000       386.17999       433.76935 
       292.0000       386.30499       433.81525 
       293.0000       386.42999       433.86105 
       294.0000       386.55499       433.90732 
       295.0000       386.67999       433.95453 
       296.0000       386.80499       434.00302 
       297.0000       386.92999       434.05219 
       298.0000       387.05499       434.10135 
       299.0000       387.17999       434.15125 
       300.0000       387.30499       434.20395 
       301.0000       387.42999       434.26108 
       302.0000       387.55499       434.32278 
       303.0000       387.67999       434.38773 
       304.0000       387.80499       434.45233 
       305.0000       387.92999       434.51328 
       306.0000       388.05499       434.56854 
       307.0000       388.17999       434.61908 
       308.0000       388.30499       434.66907 
       309.0000       388.42999       434.72345 
       310.0000       388.55499       434.78140 
       311.0000       388.67999       434.84003 
       312.0000       388.80499       434.89841 
       313.0000       388.92999       434.95547 
       314.0000       389.05499       435.01062 
       315.0000       389.17999       435.06699 
       316.0000       389.30499       435.12766 
       317.0000       389.42999       435.19083 
       318.0000       389.55499       435.25250 
       319.0000       389.67999       435.31030 
       320.0000       389.80499       435.36337 
       321.0000       389.92999       435.41464 
       322.0000       390.05499       435.46921 
       323.0000       390.17999       435.52823 
       324.0000       390.30499       435.58859 
       325.0000       390.42999       435.64877 
       326.0000       390.55499       435.70593 
       327.0000       390.67999       435.75687 
       328.0000       390.80499       435.80283 
       329.0000       390.92999       435.84888 
       330.0000       391.05499       435.89969 
       331.0000       391.17999       435.95752 
       332.0000       391.30499       436.02179 
       333.0000       391.42999       436.09125 
       334.0000       391.55499       436.16379 
       335.0000       391.67999       436.23343 
       336.0000       391.80499       436.29636 
       337.0000       391.92999       436.35309 
       338.0000       392.05499       436.40475 
       339.0000       392.17999       436.45190 
       340.0000       392.30499       436.49655 
       341.0000       392.42999       436.54028 
       342.0000       392.55499       436.58383 
       343.0000       392.67999       436.62784 
       344.0000       392.80499       436.67239 
       345.0000       392.92999       436.71881 
       346.0000       393.05499       436.76935 
       347.0000       393.17999       436.82394 
       348.0000       393.30499       436.88141 
       349.0000       393.42999       436.94000 
       350.0000       393.55499       436.99768 
       351.0000       393.67999       437.05319 
       352.0000       393.80499       437.10803 
       353.0000       393.92999       437.16296 
       354.0000       394.05499       437.21783 
       355.0000       394.17999       437.27332 
       356.0000       394.30499       437.32977 
       357.0000       394.42999       437.38605 
       358.0000       394.55499       437.44180 
       359.0000       394.67999       437.49683 
       360.0000       394.80499       437.55029 
       361.0000       394.92999       437.60196 
       362.0000       395.05499       437.65305 
       363.0000       395.17999       437.70413 
       364.0000       395.30499       437.75607 
       365.0000       395.42999       437.80927 
       366.0000       395.55499       437.86172 
       367.0000       395.67999       437.91135 
       368.0000       395.80499       437.96008 
       369.0000       395.92999       438.00983 
       370.0000       396.05499       438.06110 
       371.0000       396.17999       438.11380 
       372.0000       396.30499       438.16791 
       373.0000       396.42999       438.22314 
       374.0000       396.55499       438.27771 
       375.0000       396.67999       438.33020 
       376.0000       396.80499       438.38217 
       377.0000       396.92999       438.43536 
       378.0000       397.05499       438.48846 
       379.0000       397.17999       438.54028 
       380.0000       397.30499       438.59140 
       381.0000       397.42999       438.64111 
       382.0000       397.55499       438.68799 
       383.0000       397.67999       438.73309 
       384.0000       397.80499       438.77832 
       385.0000       397.92999       438.82370 
       386.0000       398.05499       438.86884 
       387.0000       398.17999       438.91376 
       388.0000       398.30499       438.95850 
       389.0000       398.42999       439.00345 
       390.0000       398.55499       439.05066 
       391.0000       398.67999       439.10129 
       392.0000       398.80499       439.15436 
       393.0000       398.92999       439.20847 
       394.0000       399.05499       439.26251 
       395.0000       399.17999       439.31439 
       396.0000       399.30499       439.36310 
       397.0000       399.42999       439.40997 
       398.0000       399.55499       439.45630 
       399.0000       399.67999       439.50256 
       400.0000       399.80499       439.54874 
       401.0000       399.92999       439.59485 
       402.0000       400.05499       439.64066 
       403.0000       400.17999       439.68588 
       404.0000       400.30499       439.73050 
       405.0000       400.42999       439.77454 
       406.0000       400.55499       439.81799 
       407.0000       400.67999       439.86090 
       408.0000       400.80499       439.90366 
       409.0000       400.92999       439.94647 
       410.0000       401.05499       439.98956 
       411.0000       401.17999       440.03296 
       412.0000       401.30499       440.07645 
       413.0000       401.42999       440.12000 
       414.0000       401.55499       440.16345 
       415.0000       401.67999       440.20679 
       416.0000       401.80499       440.24991 
       417.0000       401.92999       440.29297 
       418.0000       402.05499       440.33609 
       419.0000       402.17999       440.37924 
       420.0000       402.30499       440.42245 
       421.0000       402.42999       440.46594 
       422.0000       402.55499       440.50980 
       423.0000       402.67999       440.55392 
       424.0000       402.80499       440.59839 
       425.0000       402.92999       440.64331 
       426.0000       403.05499       440.68839 
       427.0000       403.17999       440.73346 
       428.0000       403.30499       440.77853 
       429.0000       403.42999       440.82343 
       430.0000       403.55499       440.86859 
       431.0000       403.67999       440.91431 
       432.0000       403.80499       440.96024 
       433.0000       403.92999       441.00598 
       434.0000       404.05499       441.05145 
       435.0000       404.17999       441.09641 
       436.0000       404.30499       441.14026 
       437.0000       404.42999       441.18332 
       438.0000       404.55499       441.22659 
       439.0000       404.67999       441.27054 
       440.0000       404.80499       441.31509 
       441.0000       404.92999       441.36163 
       442.0000       405.05499       441.41159 
       443.0000       405.17999       441.46411 
       444.0000       405.30499       441.51859 
       445.0000       405.42999       441.57477 
       446.0000       405.55499       441.63058 
       447.0000       405.67999       441.68393 
       448.0000       405.80499       441.73474 
       449.0000       405.92999       441.78314 
       450.0000       406.05499       441.82935 
       451.0000       406.17999       441.87430 
       452.0000       406.30499       441.91864 
       453.0000       406.42999       441.96268 
       454.0000       406.55499       442.00665 
       455.0000       406.67999       442.05133 
       456.0000       406.80499       442.09747 
       457.0000       406.92999       442.14786 
       458.0000       407.05499       442.20407 
       459.0000       407.17999       442.26376 
       460.0000       407.30499       442.32339 
       461.0000       407.42999       442.38162 
       462.0000       407.55499       442.43588 
       463.0000       407.67999       442.48450 
       464.0000       407.80499       442.52985 
       465.0000       407.92999       442.57449 
       466.0000       408.05499       442.61844 
       467.0000       408.17999       442.66153 
       468.0000       408.30499       442.70435 
       469.0000       408.42999       442.74802 
       470.0000       408.55499       442.79349 
       471.0000       408.67999       442.84067 
       472.0000       408.80499       442.88867 
       473.0000       408.92999       442.93762 
       474.0000       409.05499       442.98724 
       475.0000       409.17999       443.03610 
       476.0000       409.30499       443.08383 
       477.0000       409.42999       443.13104 
       478.0000       409.55499       443.17734 
       479.0000       409.67999       443.22220 
       480.0000       409.80499       443.26642 
       481.0000       409.92999       443.31088 
       482.0000       410.05499       443.35574 
       483.0000       410.17999       443.40079 
       484.0000       410.30499       443.44592 
       485.0000       410.42999       443.49118 
       486.0000       410.55499       443.53717 
       487.0000       410.67999       443.58566 
       488.0000       410.80499       443.63849 
       489.0000       410.92999       443.69437 
       490.0000       411.05499       443.75015 
       491.0000       411.17999       443.80417 
       492.0000       411.30499       443.85452 
       493.0000       411.42999       443.89999 
       494.0000       411.55499       443.94269 
       495.0000       411.67999       443.98550 
       496.0000       411.80499       444.02921 
       497.0000       411.92999       444.07349 
       498.0000       412.05499       444.11771 
       499.0000       412.17999       444.16159 
       500.0000       412.30499       444.20493 
       501.0000       412.42999       444.24771 
       502.0000       412.55499       444.29065 
       503.0000       412.67999       444.33377 
       504.0000       412.80499       444.37695 
       505.0000       412.92999       444.42020 
       506.0000       413.05499       444.46332 
       507.0000       413.17999       444.50638 
       508.0000       413.30499       444.54953 
       509.0000       413.42999       444.59274 
       510.0000       413.55499       444.63565 
       511.0000       413.67999       444.67831 
       512.0000       413.80499       444.72079 
       513.0000       413.92999       444.76306 
       514.0000       414.05499       444.80542 
       515.0000       414.17999       444.84857 
       516.0000       414.30499       444.89276 
       517.0000       414.42999       444.93750 
       518.0000       414.55499       444.98242 
       519.0000       414.67999       445.02780 
       520.0000       414.80499       445.07343 
       521.0000       414.92999       445.11957 
       522.0000       415.05499       445.16718 
       523.0000       415.17999       445.21716 
       524.0000       415.30499       445.26935 
       525.0000       415.42999       445.32248 
       526.0000       415.55499       445.37476 
       527.0000       415.67999       445.42526 
       528.0000       415.80499       445.47360 
       529.0000       415.92999       445.51990 
       530.0000       416.05499       445.56531 
       531.0000       416.17999       445.61087 
       532.0000       416.30499       445.65652 
       533.0000       416.42999       445.70190 
       534.0000       416.55499       445.74780 
       535.0000       416.67999       445.79633 
       536.0000       416.80499       445.84924 
       537.0000       416.92999       445.90689 
       538.0000       417.05499       445.96811 
       539.0000       417.17999       446.03024 
       540.0000       417.30499       446.08926 
       541.0000       417.42999       446.14288 
       542.0000       417.55499       446.19095 
       543.0000       417.67999       446.23511 
       544.0000       417.80499       446.27768 
       545.0000       417.92999       446.32028 
       546.0000       418.05499       446.36349 
       547.0000       418.17999       446.40759 
       548.0000       418.30499       446.45227 
       549.0000       418.42999       446.49643 
       550.0000       418.55499       446.53983 
       551.0000       418.67999       446.58310 
       552.0000       418.80499       446.62622 
       553.0000       418.92999       446.66940 
       554.0000       419.05499       446.71310 
       555.0000       419.17999       446.75739 
       556.0000       419.30499       446.80222 
       557.0000       419.42999       446.84793 
       558.0000       419.55499       446.89404 
       559.0000       419.67999       446.94000 
       560.0000       419.80499       446.98605 
       561.0000       419.92999       447.03271 
       562.0000       420.05499       447.08020 
       563.0000       420.17999       447.12799 
       564.0000       420.30499       447.17606 
       565.0000       420.42999       447.22421 
       566.0000       420.55499       447.27142 
       567.0000       420.67999       447.31738 
       568.0000       420.80499       447.36292 
       569.0000       420.92999       447.40860 
       570.0000       421.05499       447.45444 
       571.0000       421.17999       447.50055 
       572.0000       421.30499       447.54694 
       573.0000       421.42999       447.59311 
       574.0000       421.55499       447.63931 
       575.0000       421.67999       447.68582 
       576.0000       421.80499       447.73309 
       577.0000       421.92999       447.78143 
       578.0000       422.05499       447.83063 
       579.0000       422.17999       447.87976 
       580.0000       422.30499       447.92856 
       581.0000       422.42999       447.97708 
       582.0000       422.55499       448.02585 
       583.0000       422.67999       448.07541 
       584.0000       422.80499       448.12640 
       585.0000       422.92999       448.17816 
       586.0000       423.05499       448.22971 
       587.0000       423.17999       448.28030 
       588.0000       423.30499       448.32971 
       589.0000       423.42999       448.37793 
       590.0000       423.55499       448.42493 
       591.0000       423.67999       448.47098 
       592.0000       423.80499       448.51639 
       593.0000       423.92999       448.56110 
       594.0000       424.05499       448.60489 
       595.0000       424.17999       448.64807 
       596.0000       424.30499       448.69080 
       597.0000       424.42999       448.73318 
       598.0000       424.55499       448.77505 
       599.0000       424.67999       448.81677 
       600.0000       424.80499       448.85864 
       601.0000       424.92999       448.90088 
       602.0000       425.05499       448.94357 
       603.0000       425.17999       448.98697 
       604.0000       425.30499       449.03104 
       605.0000       425.42999       449.07520 
       606.0000       425.55499       449.11935 
       607.0000       425.67999       449.16434 
       608.0000       425.80499       449.21048 
       609.0000       425.92999       449.25696 
       610.0000       426.05499       449.30322 
       611.0000       426.17999       449.34933 
       612.0000       426.30499       449.39627 
       613.0000       426.42999       449.44531 
       614.0000       426.55499       449.49713 
       615.0000       426.67999       449.55212 
       616.0000       426.80499       449.60956 
       617.0000       426.92999       449.66776 
       618.0000       427.05499       449.72516 
       619.0000       427.17999       449.78259 
       620.0000       427.30499       449.84299 
       621.0000       427.42999       449.90790 
       622.0000       427.55499       449.97391 
       623.0000       427.67999       450.03729 
       624.0000       427.80499       450.09619 
       625.0000       427.92999       450.14813 
       626.0000       428.05499       450.19330 
       627.0000       428.17999       450.23755 
       628.0000       428.30499       450.28506 
       629.0000       428.42999       450.33643 
       630.0000       428.55499       450.39111 
       631.0000       428.67999       450.44855 
       632.0000       428.80499       450.50903 
       633.0000       428.92999       450.57233 
       634.0000       429.05499       450.63736 
       635.0000       429.17999       450.70303 
       636.0000       429.30499       450.76773 
       637.0000       429.42999       450.82959 
       638.0000       429.55499       450.88907 
       639.0000       429.67999       450.94803 
       640.0000       429.80499       451.00681 
       641.0000       429.92999       451.06381 
       642.0000       430.05499       451.11853 
       643.0000       430.17999       451.17038 
       644.0000       430.30499       451.21893 
       645.0000       430.42999       451.26559 
       646.0000       430.55499       451.31357 
       647.0000       430.67999       451.36401 
       648.0000       430.80499       451.41708 
       649.0000       430.92999       451.47278 
