   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A101589]        4 [A101591]       
       Unitless               m              ms   
         0.0000         0.00000         0.00000 
         1.0000       702.15240       634.18616 
         2.0000       702.30481       634.28815 
         3.0000       702.45721       634.39386 
         4.0000       702.60962       634.51416 
         5.0000       702.76202       634.65094 
         6.0000       702.91443       634.80188 
         7.0000       703.06677       634.96704 
         8.0000       703.21918       635.14587 
         9.0000       703.37158       635.33026 
        10.0000       703.52399       635.51733 
        11.0000       703.67639       635.70343 
        12.0000       703.82880       635.88843 
        13.0000       703.98120       636.07294 
        14.0000       704.13361       636.25854 
        15.0000       704.28601       636.44452 
        16.0000       704.43842       636.62958 
        17.0000       704.59082       636.81055 
        18.0000       704.74323       636.98627 
        19.0000       704.89563       637.15857 
        20.0000       705.04797       637.32788 
        21.0000       705.20038       637.49347 
        22.0000       705.35278       637.65619 
        23.0000       705.50519       637.81628 
        24.0000       705.65759       637.97394 
        25.0000       705.81000       638.13098 
        26.0000       705.96240       638.28723 
        27.0000       706.11481       638.44196 
        28.0000       706.26721       638.59619 
        29.0000       706.41962       638.75085 
        30.0000       706.57202       638.90509 
        31.0000       706.72443       639.05756 
        32.0000       706.87677       639.20825 
        33.0000       707.02917       639.35767 
        34.0000       707.18158       639.50732 
        35.0000       707.33398       639.65747 
        36.0000       707.48639       639.80841 
        37.0000       707.63879       639.96075 
        38.0000       707.79120       640.11389 
        39.0000       707.94360       640.26746 
        40.0000       708.09601       640.42108 
        41.0000       708.24841       640.57422 
        42.0000       708.40082       640.72601 
        43.0000       708.55322       640.87482 
        44.0000       708.70563       641.01715 
        45.0000       708.85797       641.15417 
        46.0000       709.01038       641.28558 
        47.0000       709.16278       641.40906 
        48.0000       709.31519       641.53088 
        49.0000       709.46759       641.65332 
        50.0000       709.62000       641.78021 
        51.0000       709.77240       641.91089 
        52.0000       709.92480       642.04388 
        53.0000       710.07721       642.17828 
        54.0000       710.22961       642.31317 
        55.0000       710.38202       642.44843 
        56.0000       710.53442       642.58417 
        57.0000       710.68683       642.72052 
        58.0000       710.83917       642.85706 
        59.0000       710.99158       642.99365 
        60.0000       711.14398       643.13184 
        61.0000       711.29639       643.27228 
        62.0000       711.44879       643.41534 
        63.0000       711.60120       643.56256 
        64.0000       711.75360       643.71307 
        65.0000       711.90601       643.86493 
        66.0000       712.05841       644.01758 
        67.0000       712.21082       644.17029 
        68.0000       712.36322       644.32257 
        69.0000       712.51562       644.47449 
        70.0000       712.66803       644.62561 
        71.0000       712.82037       644.77661 
        72.0000       712.97278       644.92749 
        73.0000       713.12518       645.07874 
        74.0000       713.27759       645.22974 
        75.0000       713.42999       645.38025 
        76.0000       713.58240       645.52997 
        77.0000       713.73480       645.67902 
        78.0000       713.88721       645.82794 
        79.0000       714.03961       645.97766 
        80.0000       714.19202       646.12854 
        81.0000       714.34442       646.27948 
        82.0000       714.49683       646.42975 
        83.0000       714.64917       646.57654 
        84.0000       714.80157       646.72009 
        85.0000       714.95398       646.86053 
        86.0000       715.10638       646.99835 
        87.0000       715.25879       647.13593 
        88.0000       715.41119       647.27460 
        89.0000       715.56360       647.41339 
        90.0000       715.71600       647.54993 
        91.0000       715.86841       647.68347 
        92.0000       716.02081       647.81384 
        93.0000       716.17322       647.94360 
        94.0000       716.32562       648.07629 
        95.0000       716.47803       648.21313 
        96.0000       716.63037       648.35687 
        97.0000       716.78278       648.50366 
        98.0000       716.93518       648.65118 
        99.0000       717.08759       648.79657 
       100.0000       717.23999       648.93726 
       101.0000       717.39240       649.07281 
       102.0000       717.54480       649.20203 
       103.0000       717.69720       649.32288 
       104.0000       717.84961       649.44043 
       105.0000       718.00201       649.55627 
       106.0000       718.15442       649.67334 
       107.0000       718.30682       649.79340 
       108.0000       718.45923       649.91791 
       109.0000       718.61157       650.05090 
       110.0000       718.76398       650.19067 
       111.0000       718.91638       650.33435 
       112.0000       719.06879       650.47968 
       113.0000       719.22119       650.62402 
       114.0000       719.37360       650.76660 
       115.0000       719.52600       650.90796 
       116.0000       719.67841       651.05078 
       117.0000       719.83081       651.19666 
       118.0000       719.98322       651.34613 
       119.0000       720.13562       651.50177 
       120.0000       720.28802       651.65973 
       121.0000       720.44043       651.81830 
       122.0000       720.59277       651.97559 
       123.0000       720.74518       652.13055 
       124.0000       720.89758       652.28345 
       125.0000       721.04999       652.43390 
       126.0000       721.20239       652.58118 
       127.0000       721.35480       652.72711 
       128.0000       721.50720       652.87238 
       129.0000       721.65961       653.01837 
       130.0000       721.81201       653.16534 
       131.0000       721.96442       653.31378 
       132.0000       722.11682       653.46429 
       133.0000       722.26923       653.61658 
       134.0000       722.42157       653.76996 
       135.0000       722.57397       653.92371 
       136.0000       722.72638       654.07623 
       137.0000       722.87878       654.22681 
       138.0000       723.03119       654.37537 
       139.0000       723.18359       654.52325 
       140.0000       723.33600       654.67224 
       141.0000       723.48840       654.82349 
       142.0000       723.64081       654.97974 
       143.0000       723.79321       655.13904 
       144.0000       723.94562       655.29999 
       145.0000       724.09802       655.46191 
