   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A107629]        2 [A107631]       
       Unitless               m              ms   
       328.0000       839.98718       750.17847 
       329.0000       840.13959       750.30194 
       330.0000       840.29199       750.42395 
       331.0000       840.44440       750.54510 
       332.0000       840.59680       750.66608 
       333.0000       840.74921       750.78711 
       334.0000       840.90161       750.90826 
       335.0000       841.05402       751.02972 
       336.0000       841.20642       751.15167 
       337.0000       841.35883       751.27448 
       338.0000       841.51123       751.39868 
       339.0000       841.66357       751.52423 
       340.0000       841.81598       751.65131 
       341.0000       841.96838       751.77991 
       342.0000       842.12079       751.90894 
       343.0000       842.27319       752.03772 
       344.0000       842.42560       752.16589 
       345.0000       842.57800       752.29449 
       346.0000       842.73041       752.42389 
       347.0000       842.88281       752.55316 
       348.0000       843.03522       752.67963 
       349.0000       843.18762       752.80225 
       350.0000       843.34003       752.92059 
       351.0000       843.49237       753.03607 
       352.0000       843.64478       753.15210 
       353.0000       843.79718       753.27118 
       354.0000       843.94958       753.39685 
       355.0000       844.10199       753.52856 
       356.0000       844.25439       753.66400 
       357.0000       844.40680       753.80206 
       358.0000       844.55920       753.94025 
       359.0000       844.71161       754.07709 
       360.0000       844.86401       754.20911 
       361.0000       845.01642       754.33154 
       362.0000       845.16882       754.44629 
       363.0000       845.32123       754.55524 
       364.0000       845.47357       754.66315 
       365.0000       845.62598       754.77484 
       366.0000       845.77838       754.89185 
       367.0000       845.93079       755.01538 
       368.0000       846.08319       755.14246 
       369.0000       846.23560       755.27112 
       370.0000       846.38800       755.40240 
       371.0000       846.54041       755.53650 
       372.0000       846.69281       755.67053 
       373.0000       846.84521       755.80005 
       374.0000       846.99762       755.91852 
       375.0000       847.15002       756.02655 
       376.0000       847.30243       756.12549 
       377.0000       847.45477       756.21722 
       378.0000       847.60718       756.30835 
       379.0000       847.75958       756.40320 
       380.0000       847.91199       756.50720 
       381.0000       848.06439       756.61951 
       382.0000       848.21680       756.73486 
       383.0000       848.36920       756.84961 
       384.0000       848.52161       756.96057 
       385.0000       848.67401       757.06866 
       386.0000       848.82642       757.17444 
       387.0000       848.97882       757.27753 
       388.0000       849.13123       757.37854 
       389.0000       849.28363       757.47742 
       390.0000       849.43597       757.57440 
       391.0000       849.58838       757.67218 
       392.0000       849.74078       757.78516 
       393.0000       849.89319       757.90894 
       394.0000       850.04559       758.03772 
       395.0000       850.19800       758.16949 
       396.0000       850.35040       758.30078 
       397.0000       850.50281       758.43005 
       398.0000       850.65521       758.55615 
       399.0000       850.80762       758.68005 
       400.0000       850.96002       758.80353 
       401.0000       851.11243       758.92780 
       402.0000       851.26477       759.05426 
       403.0000       851.41718       759.18237 
       404.0000       851.56958       759.31201 
       405.0000       851.72198       759.44263 
       406.0000       851.87439       759.57324 
       407.0000       852.02679       759.70300 
       408.0000       852.17920       759.82922 
       409.0000       852.33160       759.95038 
       410.0000       852.48401       760.06671 
       411.0000       852.63641       760.17572 
       412.0000       852.78882       760.27661 
       413.0000       852.94122       760.37231 
       414.0000       853.09363       760.46332 
       415.0000       853.24597       760.55072 
       416.0000       853.39838       760.63660 
       417.0000       853.55078       760.72217 
       418.0000       853.70319       760.81421 
       419.0000       853.85559       760.91931 
       420.0000       854.00800       761.04010 
       421.0000       854.16040       761.18109 
       422.0000       854.31281       761.33356 
       423.0000       854.46521       761.48883 
       424.0000       854.61761       761.64392 
       425.0000       854.77002       761.79962 
       426.0000       854.92242       761.95520 
       427.0000       855.07483       762.11005 
       428.0000       855.22717       762.26447 
       429.0000       855.37958       762.41833 
       430.0000       855.53198       762.57129 
       431.0000       855.68439       762.72357 
       432.0000       855.83679       762.87543 
       433.0000       855.98920       763.02783 
       434.0000       856.14160       763.18109 
       435.0000       856.29401       763.33514 
       436.0000       856.44641       763.49023 
       437.0000       856.59882       763.64569 
       438.0000       856.75122       763.80084 
       439.0000       856.90363       763.95508 
       440.0000       857.05603       764.10767 
       441.0000       857.20837       764.25903 
       442.0000       857.36078       764.40900 
       443.0000       857.51318       764.55756 
       444.0000       857.66559       764.70514 
       445.0000       857.81799       764.85138 
       446.0000       857.97040       764.99524 
       447.0000       858.12280       765.13660 
       448.0000       858.27521       765.27582 
       449.0000       858.42761       765.41125 
       450.0000       858.58002       765.54266 
       451.0000       858.73242       765.67102 
       452.0000       858.88483       765.79633 
       453.0000       859.03717       765.92059 
       454.0000       859.18958       766.04572 
       455.0000       859.34198       766.17194 
       456.0000       859.49438       766.29834 
       457.0000       859.64679       766.42352 
       458.0000       859.79919       766.54669 
       459.0000       859.95160       766.66809 
       460.0000       860.10400       766.79010 
       461.0000       860.25641       766.91479 
       462.0000       860.40881       767.04535 
       463.0000       860.56122       767.18146 
       464.0000       860.71362       767.32013 
       465.0000       860.86603       767.45905 
       466.0000       861.01837       767.59467 
       467.0000       861.17078       767.72565 
       468.0000       861.32318       767.85071 
       469.0000       861.47559       767.96918 
       470.0000       861.62799       768.08466 
       471.0000       861.78040       768.19934 
       472.0000       861.93280       768.31311 
       473.0000       862.08521       768.42487 
       474.0000       862.23761       768.53394 
       475.0000       862.39001       768.63977 
       476.0000       862.54242       768.74432 
       477.0000       862.69482       768.85095 
       478.0000       862.84723       768.96411 
       479.0000       862.99957       769.08954 
       480.0000       863.15198       769.22620 
       481.0000       863.30438       769.37347 
       482.0000       863.45679       769.53107 
       483.0000       863.60919       769.69269 
       484.0000       863.76160       769.85388 
       485.0000       863.91400       770.01208 
       486.0000       864.06641       770.16730 
       487.0000       864.21881       770.32123 
       488.0000       864.37122       770.47491 
       489.0000       864.52362       770.62897 
       490.0000       864.67603       770.78345 
       491.0000       864.82843       770.93878 
       492.0000       864.98077       771.09589 
       493.0000       865.13318       771.25427 
       494.0000       865.28558       771.41309 
       495.0000       865.43799       771.57007 
       496.0000       865.59039       771.72430 
       497.0000       865.74280       771.87610 
       498.0000       865.89520       772.02527 
       499.0000       866.04761       772.17279 
       500.0000       866.20001       772.32001 
       501.0000       866.35242       772.46771 
       502.0000       866.50482       772.61688 
       503.0000       866.65723       772.76733 
       504.0000       866.80963       772.91876 
       505.0000       866.96198       773.07098 
