   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A104808]        3 [A104810]       
       Unitless               m              ms   
         0.0000         0.00000         0.00000 
         1.0000       990.52740       876.25482 
         2.0000       990.67981       876.39172 
         3.0000       990.83221       876.52692 
         4.0000       990.98462       876.66052 
         5.0000       991.13702       876.79120 
         6.0000       991.28943       876.91815 
         7.0000       991.44177       877.04340 
         8.0000       991.59418       877.16852 
         9.0000       991.74658       877.29547 
        10.0000       991.89899       877.42389 
        11.0000       992.05139       877.55261 
        12.0000       992.20380       877.67963 
        13.0000       992.35620       877.80420 
        14.0000       992.50861       877.92596 
        15.0000       992.66101       878.04413 
        16.0000       992.81342       878.16107 
        17.0000       992.96582       878.27844 
        18.0000       993.11823       878.39539 
        19.0000       993.27063       878.51508 
        20.0000       993.42297       878.64301 
        21.0000       993.57538       878.77985 
        22.0000       993.72778       878.92255 
        23.0000       993.88019       879.07080 
        24.0000       994.03259       879.22296 
        25.0000       994.18500       879.37720 
        26.0000       994.33740       879.53278 
        27.0000       994.48981       879.68921 
        28.0000       994.64221       879.84528 
        29.0000       994.79462       880.00000 
        30.0000       994.94702       880.15259 
        31.0000       995.09943       880.30389 
        32.0000       995.25177       880.45496 
        33.0000       995.40417       880.60632 
        34.0000       995.55658       880.75842 
        35.0000       995.70898       880.91058 
        36.0000       995.86139       881.06311 
        37.0000       996.01379       881.21631 
        38.0000       996.16620       881.37000 
        39.0000       996.31860       881.52374 
        40.0000       996.47101       881.67657 
        41.0000       996.62341       881.82770 
        42.0000       996.77582       881.97656 
        43.0000       996.92822       882.12000 
        44.0000       997.08063       882.25903 
        45.0000       997.23297       882.39514 
        46.0000       997.38538       882.52966 
        47.0000       997.53778       882.66461 
        48.0000       997.69019       882.80103 
        49.0000       997.84259       882.93994 
        50.0000       997.99500       883.08258 
        51.0000       998.14740       883.22839 
        52.0000       998.29980       883.37775 
        53.0000       998.45221       883.53125 
        54.0000       998.60461       883.68774 
        55.0000       998.75702       883.84558 
        56.0000       998.90942       884.00336 
        57.0000       999.06183       884.15924 
        58.0000       999.21417       884.31366 
        59.0000       999.36658       884.46692 
        60.0000       999.51898       884.62079 
        61.0000       999.67139       884.77576 
        62.0000       999.82379       884.93219 
        63.0000       999.97620       885.08942 
        64.0000      1000.12860       885.24597 
        65.0000      1000.28101       885.40088 
        66.0000      1000.43341       885.55200 
        67.0000      1000.58582       885.69879 
        68.0000      1000.73822       885.84186 
        69.0000      1000.89062       885.97998 
        70.0000      1001.04303       886.11444 
        71.0000      1001.19537       886.24811 
        72.0000      1001.34778       886.38214 
        73.0000      1001.50018       886.51685 
        74.0000      1001.65259       886.65161 
        75.0000      1001.80499       886.78583 
        76.0000      1001.95740       886.91931 
        77.0000      1002.10980       887.05212 
        78.0000      1002.26221       887.18390 
        79.0000      1002.41461       887.31372 
        80.0000      1002.56702       887.44214 
        81.0000      1002.71942       887.56952 
        82.0000      1002.87183       887.69525 
        83.0000      1003.02417       887.81799 
        84.0000      1003.17657       887.93835 
        85.0000      1003.32898       888.05707 
        86.0000      1003.48138       888.17438 
        87.0000      1003.63379       888.29059 
        88.0000      1003.78619       888.40570 
        89.0000      1003.93860       888.51984 
        90.0000      1004.09100       888.63422 
        91.0000      1004.24341       888.74896 
        92.0000      1004.39581       888.86383 
        93.0000      1004.54822       888.97791 
        94.0000      1004.70062       889.09082 
        95.0000      1004.85303       889.20233 
        96.0000      1005.00537       889.31268 
        97.0000      1005.15778       889.42236 
        98.0000      1005.31018       889.53094 
        99.0000      1005.46259       889.63751 
       100.0000      1005.61499       889.74219 
       101.0000      1005.76740       889.84552 
       102.0000      1005.91980       889.94775 
       103.0000      1006.07220       890.04993 
       104.0000      1006.22461       890.15259 
       105.0000      1006.37701       890.25604 
       106.0000      1006.52942       890.36066 
       107.0000      1006.68182       890.46631 
       108.0000      1006.83423       890.57336 
       109.0000      1006.98657       890.68243 
       110.0000      1007.13898       890.79236 
       111.0000      1007.29138       890.90271 
       112.0000      1007.44379       891.01202 
       113.0000      1007.59619       891.11963 
       114.0000      1007.74860       891.22626 
       115.0000      1007.90100       891.33215 
       116.0000      1008.05341       891.43854 
       117.0000      1008.20581       891.54565 
       118.0000      1008.35822       891.65356 
       119.0000      1008.51062       891.76312 
       120.0000      1008.66302       891.87421 
       121.0000      1008.81543       891.98712 
       122.0000      1008.96777       892.10199 
       123.0000      1009.12018       892.21722 
       124.0000      1009.27258       892.33221 
       125.0000      1009.42499       892.44684 
       126.0000      1009.57739       892.56085 
       127.0000      1009.72980       892.67438 
       128.0000      1009.88220       892.78711 
       129.0000      1010.03461       892.89923 
       130.0000      1010.18701       893.01147 
       131.0000      1010.33942       893.12445 
       132.0000      1010.49182       893.23834 
       133.0000      1010.64423       893.35254 
       134.0000      1010.79657       893.46655 
       135.0000      1010.94897       893.58002 
       136.0000      1011.10138       893.69299 
       137.0000      1011.25378       893.80597 
       138.0000      1011.40619       893.91937 
       139.0000      1011.55859       894.03333 
       140.0000      1011.71100       894.14746 
       141.0000      1011.86340       894.26221 
