   PrimaryIndex TVD@UNKNOWN;5 [ TWOTIM@UNKNOWN;   
                A108362]        5 [A108364]       
       Unitless               m              ms   
         0.0000         0.00000         0.00000 
         1.0000       531.15240       458.96402 
         2.0000       531.30481       459.09427 
         3.0000       531.45721       459.22812 
         4.0000       531.60962       459.35547 
         5.0000       531.76202       459.46899 
         6.0000       531.91443       459.57379 
         7.0000       532.06677       459.68216 
         8.0000       532.21918       459.80432 
         9.0000       532.37158       459.94318 
        10.0000       532.52399       460.09305 
        11.0000       532.67639       460.24869 
        12.0000       532.82880       460.40747 
        13.0000       532.98120       460.56799 
        14.0000       533.13361       460.72952 
        15.0000       533.28601       460.88986 
        16.0000       533.43842       461.04706 
        17.0000       533.59082       461.20163 
        18.0000       533.74323       461.35547 
        19.0000       533.89563       461.51071 
        20.0000       534.04797       461.66840 
        21.0000       534.20038       461.82767 
        22.0000       534.35278       461.98691 
        23.0000       534.50519       462.14468 
        24.0000       534.65759       462.30112 
        25.0000       534.81000       462.45706 
        26.0000       534.96240       462.61288 
        27.0000       535.11481       462.76859 
        28.0000       535.26721       462.92361 
        29.0000       535.41962       463.07727 
        30.0000       535.57202       463.22910 
        31.0000       535.72443       463.37943 
        32.0000       535.87677       463.52869 
        33.0000       536.02917       463.67746 
        34.0000       536.18158       463.82657 
        35.0000       536.33398       463.97647 
        36.0000       536.48639       464.12674 
        37.0000       536.63879       464.27682 
        38.0000       536.79120       464.42554 
        39.0000       536.94360       464.57175 
        40.0000       537.09601       464.71548 
        41.0000       537.24841       464.85806 
        42.0000       537.40082       465.00177 
        43.0000       537.55322       465.14847 
        44.0000       537.70563       465.29794 
        45.0000       537.85797       465.44846 
        46.0000       538.01038       465.59805 
        47.0000       538.16278       465.74637 
        48.0000       538.31519       465.89551 
        49.0000       538.46759       466.04639 
        50.0000       538.62000       466.19839 
        51.0000       538.77240       466.35031 
        52.0000       538.92480       466.49915 
        53.0000       539.07721       466.64267 
        54.0000       539.22961       466.78125 
        55.0000       539.38202       466.91641 
        56.0000       539.53442       467.05075 
        57.0000       539.68683       467.18790 
        58.0000       539.83917       467.32953 
        59.0000       539.99158       467.47528 
        60.0000       540.14398       467.62399 
        61.0000       540.29639       467.77359 
        62.0000       540.44879       467.92087 
        63.0000       540.60120       468.06433 
        64.0000       540.75360       468.20435 
        65.0000       540.90601       468.34167 
        66.0000       541.05841       468.47830 
        67.0000       541.21082       468.61624 
        68.0000       541.36322       468.75766 
        69.0000       541.51562       468.90466 
        70.0000       541.66803       469.05881 
        71.0000       541.82037       469.21936 
        72.0000       541.97278       469.38281 
        73.0000       542.12518       469.54648 
        74.0000       542.27759       469.70856 
        75.0000       542.42999       469.86887 
        76.0000       542.58240       470.02798 
        77.0000       542.73480       470.18622 
        78.0000       542.88721       470.34357 
        79.0000       543.03961       470.49805 
        80.0000       543.19202       470.64761 
        81.0000       543.34442       470.79163 
        82.0000       543.49683       470.93109 
        83.0000       543.64917       471.06818 
        84.0000       543.80157       471.20569 
        85.0000       543.95398       471.34549 
        86.0000       544.10638       471.48849 
        87.0000       544.25879       471.63486 
        88.0000       544.41119       471.78418 
        89.0000       544.56360       471.93439 
        90.0000       544.71600       472.08466 
        91.0000       544.86841       472.23322 
        92.0000       545.02081       472.37781 
        93.0000       545.17322       472.51596 
        94.0000       545.32562       472.64740 
        95.0000       545.47803       472.77457 
        96.0000       545.63037       472.90024 
        97.0000       545.78278       473.02737 
        98.0000       545.93518       473.15646 
        99.0000       546.08759       473.28696 
       100.0000       546.23999       473.41980 
       101.0000       546.39240       473.55600 
       102.0000       546.54480       473.69702 
       103.0000       546.69720       473.84378 
       104.0000       546.84961       473.99539 
       105.0000       547.00201       474.15149 
       106.0000       547.15442       474.30981 
       107.0000       547.30682       474.46506 
       108.0000       547.45923       474.61295 
       109.0000       547.61157       474.75162 
       110.0000       547.76398       474.88232 
       111.0000       547.91638       475.00977 
       112.0000       548.06879       475.14038 
       113.0000       548.22119       475.27686 
       114.0000       548.37360       475.41846 
       115.0000       548.52600       475.56369 
       116.0000       548.67841       475.71201 
       117.0000       548.83081       475.86166 
       118.0000       548.98322       476.00919 
       119.0000       549.13562       476.15244 
       120.0000       549.28802       476.29086 
       121.0000       549.44043       476.42801 
       122.0000       549.59277       476.56949 
       123.0000       549.74518       476.71738 
       124.0000       549.89758       476.86984 
       125.0000       550.04999       477.02295 
       126.0000       550.20239       477.17371 
       127.0000       550.35480       477.32220 
       128.0000       550.50720       477.46927 
       129.0000       550.65961       477.61679 
       130.0000       550.81201       477.76682 
       131.0000       550.96442       477.91980 
       132.0000       551.11682       478.07492 
       133.0000       551.26923       478.23010 
       134.0000       551.42157       478.38232 
       135.0000       551.57397       478.53146 
       136.0000       551.72638       478.67929 
       137.0000       551.87878       478.82849 
       138.0000       552.03119       478.98090 
       139.0000       552.18359       479.13638 
       140.0000       552.33600       479.29254 
       141.0000       552.48840       479.44699 
       142.0000       552.64081       479.59897 
       143.0000       552.79321       479.74860 
       144.0000       552.94562       479.89664 
       145.0000       553.09802       480.04422 
