   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;5 [   
                5 [A107863]     A107861]          
       Unitless              ms               m   
       356.0000      2313.38379      2743.51123 
       357.0000      2313.45679      2743.66357 
       358.0000      2313.53491      2743.81592 
       359.0000      2313.61987      2743.96851 
       360.0000      2313.71240      2744.12085 
       361.0000      2313.81104      2744.27319 
       362.0000      2313.91357      2744.42554 
       363.0000      2314.02051      2744.57788 
       364.0000      2314.13062      2744.73047 
       365.0000      2314.24268      2744.88281 
       366.0000      2314.35791      2745.03516 
       367.0000      2314.47534      2745.18750 
       368.0000      2314.59351      2745.34009 
       369.0000      2314.71191      2745.49243 
       370.0000      2314.82715      2745.64478 
       371.0000      2314.93823      2745.79712 
       372.0000      2315.04517      2745.94971 
       373.0000      2315.14771      2746.10205 
       374.0000      2315.24976      2746.25439 
       375.0000      2315.35596      2746.40674 
       376.0000      2315.47241      2746.55908 
       377.0000      2315.59766      2746.71167 
       378.0000      2315.72803      2746.86401 
       379.0000      2315.86206      2747.01636 
       380.0000      2315.99731      2747.16870 
       381.0000      2316.13330      2747.32129 
       382.0000      2316.26904      2747.47363 
       383.0000      2316.40356      2747.62598 
       384.0000      2316.53564      2747.77832 
       385.0000      2316.66211      2747.93091 
       386.0000      2316.77783      2748.08325 
       387.0000      2316.88477      2748.23560 
       388.0000      2316.98535      2748.38794 
       389.0000      2317.07983      2748.54028 
       390.0000      2317.17236      2748.69287 
       391.0000      2317.26392      2748.84521 
       392.0000      2317.35596      2748.99756 
       393.0000      2317.44849      2749.14990 
       394.0000      2317.54077      2749.30249 
       395.0000      2317.63330      2749.45483 
       396.0000      2317.72583      2749.60718 
       397.0000      2317.81836      2749.75952 
       398.0000      2317.91040      2749.91211 
       399.0000      2318.00195      2750.06445 
       400.0000      2318.09351      2750.21680 
       401.0000      2318.18506      2750.36914 
       402.0000      2318.27661      2750.52148 
       403.0000      2318.36865      2750.67407 
       404.0000      2318.46069      2750.82642 
       405.0000      2318.55273      2750.97876 
       406.0000      2318.64429      2751.13110 
       407.0000      2318.73584      2751.28369 
       408.0000      2318.82642      2751.43604 
       409.0000      2318.91699      2751.58838 
       410.0000      2319.00757      2751.74072 
       411.0000      2319.09766      2751.89331 
       412.0000      2319.18750      2752.04565 
       413.0000      2319.27661      2752.19800 
       414.0000      2319.36523      2752.35034 
       415.0000      2319.45435      2752.50269 
       416.0000      2319.54370      2752.65527 
       417.0000      2319.63281      2752.80762 
       418.0000      2319.72241      2752.95996 
       419.0000      2319.81201      2753.11230 
       420.0000      2319.90161      2753.26489 
       421.0000      2319.98999      2753.41724 
       422.0000      2320.07617      2753.56958 
       423.0000      2320.16162      2753.72192 
       424.0000      2320.24609      2753.87451 
       425.0000      2320.33276      2754.02686 
       426.0000      2320.42139      2754.17920 
       427.0000      2320.51196      2754.33154 
       428.0000      2320.60303      2754.48389 
       429.0000      2320.69385      2754.63647 
       430.0000      2320.78442      2754.78882 
       431.0000      2320.87549      2754.94116 
       432.0000      2320.96753      2755.09351 
       433.0000      2321.06030      2755.24609 
       434.0000      2321.15332      2755.39844 
       435.0000      2321.24634      2755.55078 
       436.0000      2321.33740      2755.70312 
       437.0000      2321.42578      2755.85571 
       438.0000      2321.51099      2756.00806 
       439.0000      2321.59302      2756.16040 
       440.0000      2321.67456      2756.31274 
       441.0000      2321.75708      2756.46509 
       442.0000      2321.84473      2756.61768 
       443.0000      2321.93726      2756.77002 
       444.0000      2322.03516      2756.92236 
       445.0000      2322.13843      2757.07471 
       446.0000      2322.24292      2757.22729 
       447.0000      2322.34644      2757.37964 
       448.0000      2322.44458      2757.53198 
       449.0000      2322.53955      2757.68433 
       450.0000      2322.63354      2757.83691 
       451.0000      2322.72876      2757.98926 
       452.0000      2322.82568      2758.14160 
       453.0000      2322.92236      2758.29395 
       454.0000      2323.01880      2758.44629 
       455.0000      2323.11597      2758.59888 
       456.0000      2323.21680      2758.75122 
       457.0000      2323.32300      2758.90356 
       458.0000      2323.44067      2759.05591 
       459.0000      2323.56665      2759.20850 
       460.0000      2323.69678      2759.36084 
       461.0000      2323.82837      2759.51318 
       462.0000      2323.96045      2759.66553 
       463.0000      2324.09155      2759.81812 
       464.0000      2324.22192      2759.97046 
       465.0000      2324.34961      2760.12280 
       466.0000      2324.47412      2760.27515 
       467.0000      2324.59424      2760.42749 
       468.0000      2324.70581      2760.58008 
       469.0000      2324.81079      2760.73242 
       470.0000      2324.91089      2760.88477 
       471.0000      2325.00903      2761.03711 
       472.0000      2325.11108      2761.18970 
       473.0000      2325.21948      2761.34204 
       474.0000      2325.33569      2761.49438 
       475.0000      2325.45825      2761.64673 
       476.0000      2325.58081      2761.79932 
       477.0000      2325.70142      2761.95166 
       478.0000      2325.82153      2762.10400 
       479.0000      2325.94458      2762.25635 
       480.0000      2326.07300      2762.40869 
       481.0000      2326.20508      2762.56128 
       482.0000      2326.33569      2762.71362 
       483.0000      2326.46118      2762.86597 
       484.0000      2326.57593      2763.01831 
       485.0000      2326.68091      2763.17090 
       486.0000      2326.78149      2763.32324 
       487.0000      2326.87964      2763.47559 
       488.0000      2326.97852      2763.62793 
       489.0000      2327.07910      2763.78052 
       490.0000      2327.18115      2763.93286 
       491.0000      2327.28320      2764.08521 
       492.0000      2327.38477      2764.23755 
       493.0000      2327.48584      2764.38989 
       494.0000      2327.58887      2764.54248 
       495.0000      2327.69702      2764.69482 
       496.0000      2327.80957      2764.84717 
       497.0000      2327.92505      2764.99951 
       498.0000      2328.03979      2765.15210 
       499.0000      2328.15186      2765.30444 
       500.0000      2328.26025      2765.45679 
       501.0000      2328.36450      2765.60913 
       502.0000      2328.46753      2765.76172 
       503.0000      2328.56958      2765.91406 
       504.0000      2328.67065      2766.06641 
       505.0000      2328.77051      2766.21875 
       506.0000      2328.86963      2766.37109 
       507.0000      2328.96680      2766.52368 
       508.0000      2329.06079      2766.67603 
       509.0000      2329.15381      2766.82837 
       510.0000      2329.24634      2766.98071 
       511.0000      2329.34033      2767.13330 
       512.0000      2329.43555      2767.28564 
       513.0000      2329.53247      2767.43799 
       514.0000      2329.62817      2767.59033 
       515.0000      2329.72266      2767.74292 
       516.0000      2329.81519      2767.89526 
       517.0000      2329.90576      2768.04761 
       518.0000      2329.99536      2768.19995 
       519.0000      2330.08350      2768.35229 
       520.0000      2330.16992      2768.50488 
       521.0000      2330.25586      2768.65723 
       522.0000      2330.34253      2768.80957 
       523.0000      2330.43164      2768.96191 
       524.0000      2330.52417      2769.11450 
       525.0000      2330.61816      2769.26685 
       526.0000      2330.71387      2769.41919 
       527.0000      2330.81128      2769.57153 
       528.0000      2330.90894      2769.72412 
       529.0000      2331.00635      2769.87646 
       530.0000      2331.10034      2770.02881 
       531.0000      2331.18994      2770.18115 
       532.0000      2331.27808      2770.33350 
       533.0000      2331.36670      2770.48608 
       534.0000      2331.45654      2770.63843 
       535.0000      2331.54614      2770.79077 
       536.0000      2331.63330      2770.94312 
       537.0000      2331.71533      2771.09570 
       538.0000      2331.79175      2771.24805 
       539.0000      2331.86450      2771.40039 
       540.0000      2331.93604      2771.55273 
       541.0000      2332.01001      2771.70532 
       542.0000      2332.08691      2771.85767 
       543.0000      2332.16748      2772.01001 
       544.0000      2332.25269      2772.16235 
       545.0000      2332.34229      2772.31470 
       546.0000      2332.44067      2772.46729 
       547.0000      2332.55273      2772.61963 
       548.0000      2332.67432      2772.77197 
       549.0000      2332.80396      2772.92432 
       550.0000      2332.94043      2773.07690 
       551.0000      2333.07910      2773.22925 
       552.0000      2333.21777      2773.38159 
       553.0000      2333.35620      2773.53394 
       554.0000      2333.49292      2773.68628 
       555.0000      2333.62988      2773.83887 
       556.0000      2333.76660      2773.99121 
       557.0000      2333.90405      2774.14355 
       558.0000      2334.04077      2774.29590 
       559.0000      2334.17725      2774.44849 
       560.0000      2334.31274      2774.60083 
       561.0000      2334.44434      2774.75317 
       562.0000      2334.57153      2774.90552 
       563.0000      2334.68848      2775.05811 
       564.0000      2334.79565      2775.21045 
       565.0000      2334.89673      2775.36279 
       566.0000      2334.99561      2775.51514 
       567.0000      2335.09888      2775.66748 
       568.0000      2335.20923      2775.82007 
       569.0000      2335.32983      2775.97241 
       570.0000      2335.46143      2776.12476 
       571.0000      2335.59863      2776.27710 
       572.0000      2335.73926      2776.42969 
       573.0000      2335.88110      2776.58203 
       574.0000      2336.02173      2776.73438 
       575.0000      2336.15796      2776.88672 
       576.0000      2336.28394      2777.03931 
       577.0000      2336.39600      2777.19165 
       578.0000      2336.49805      2777.34399 
       579.0000      2336.59009      2777.49634 
       580.0000      2336.67627      2777.64868 
       581.0000      2336.76221      2777.80127 
       582.0000      2336.84937      2777.95361 
       583.0000      2336.93774      2778.10596 
       584.0000      2337.02686      2778.25830 
       585.0000      2337.11646      2778.41089 
       586.0000      2337.20557      2778.56323 
       587.0000      2337.29443      2778.71558 
       588.0000      2337.38354      2778.86792 
       589.0000      2337.47168      2779.02051 
       590.0000      2337.55957      2779.17285 
       591.0000      2337.64673      2779.32520 
       592.0000      2337.73438      2779.47754 
       593.0000      2337.82227      2779.62988 
       594.0000      2337.91089      2779.78247 
       595.0000      2337.99951      2779.93481 
       596.0000      2338.08911      2780.08716 
       597.0000      2338.17944      2780.23950 
       598.0000      2338.27002      2780.39209 
       599.0000      2338.36060      2780.54443 
       600.0000      2338.45117      2780.69678 
       601.0000      2338.54224      2780.84912 
       602.0000      2338.63232      2781.00171 
       603.0000      2338.72241      2781.15405 
       604.0000      2338.81201      2781.30640 
       605.0000      2338.90137      2781.45874 
       606.0000      2338.99048      2781.61108 
       607.0000      2339.07910      2781.76367 
       608.0000      2339.16821      2781.91602 
       609.0000      2339.25854      2782.06836 
       610.0000      2339.34912      2782.22070 
       611.0000      2339.44019      2782.37329 
       612.0000      2339.53125      2782.52563 
       613.0000      2339.62280      2782.67798 
       614.0000      2339.71387      2782.83032 
       615.0000      2339.80444      2782.98291 
       616.0000      2339.89502      2783.13525 
       617.0000      2339.98560      2783.28760 
       618.0000      2340.07520      2783.43994 
       619.0000      2340.16113      2783.59229 
       620.0000      2340.24170      2783.74487 
       621.0000      2340.31616      2783.89722 
       622.0000      2340.38428      2784.04956 
       623.0000      2340.45093      2784.20190 
       624.0000      2340.52026      2784.35449 
       625.0000      2340.59644      2784.50684 
       626.0000      2340.67993      2784.65918 
       627.0000      2340.76611      2784.81152 
       628.0000      2340.85352      2784.96411 
       629.0000      2340.93970      2785.11646 
       630.0000      2341.02515      2785.26880 
       631.0000      2341.11182      2785.42114 
       632.0000      2341.20581      2785.57349 
       633.0000      2341.30933      2785.72607 
       634.0000      2341.42041      2785.87842 
       635.0000      2341.53809      2786.03076 
       636.0000      2341.65405      2786.18311 
       637.0000      2341.76465      2786.33569 
       638.0000      2341.86572      2786.48804 
       639.0000      2341.95972      2786.64038 
       640.0000      2342.05371      2786.79272 
       641.0000      2342.15234      2786.94531 
       642.0000      2342.25879      2787.09766 
       643.0000      2342.36987      2787.25000 
       644.0000      2342.48193      2787.40234 
       645.0000      2342.58862      2787.55469 
       646.0000      2342.69019      2787.70728 
       647.0000      2342.78760      2787.85962 
       648.0000      2342.88135      2788.01196 
       649.0000      2342.97437      2788.16431 
       650.0000      2343.06738      2788.31689 
       651.0000      2343.15991      2788.46924 
       652.0000      2343.25146      2788.62158 
       653.0000      2343.34399      2788.77393 
       654.0000      2343.43896      2788.92651 
       655.0000      2343.53711      2789.07886 
       656.0000      2343.64160      2789.23120 
       657.0000      2343.75122      2789.38354 
       658.0000      2343.86475      2789.53589 
       659.0000      2343.98145      2789.68848 
       660.0000      2344.09839      2789.84082 
       661.0000      2344.21460      2789.99316 
       662.0000      2344.32812      2790.14551 
       663.0000      2344.43726      2790.29810 
       664.0000      2344.54077      2790.45044 
       665.0000      2344.63672      2790.60278 
       666.0000      2344.72388      2790.75513 
       667.0000      2344.80688      2790.90771 
       668.0000      2344.88940      2791.06006 
       669.0000      2344.97290      2791.21240 
       670.0000      2345.05859      2791.36475 
       671.0000      2345.14502      2791.51709 
       672.0000      2345.23169      2791.66968 
       673.0000      2345.31714      2791.82202 
       674.0000      2345.40210      2791.97437 
       675.0000      2345.48779      2792.12671 
       676.0000      2345.57593      2792.27930 
       677.0000      2345.66748      2792.43164 
       678.0000      2345.76196      2792.58398 
       679.0000      2345.85938      2792.73633 
       680.0000      2345.95703      2792.88892 
       681.0000      2346.05469      2793.04126 
       682.0000      2346.15308      2793.19360 
       683.0000      2346.25122      2793.34595 
       684.0000      2346.35034      2793.49829 
       685.0000      2346.45068      2793.65088 
       686.0000      2346.55225      2793.80322 
       687.0000      2346.65381      2793.95557 
       688.0000      2346.75586      2794.10791 
       689.0000      2346.85767      2794.26050 
       690.0000      2346.95947      2794.41284 
       691.0000      2347.05957      2794.56519 
       692.0000      2347.15869      2794.71753 
       693.0000      2347.25732      2794.87012 
       694.0000      2347.35742      2795.02246 
       695.0000      2347.46143      2795.17480 
       696.0000      2347.57104      2795.32715 
       697.0000      2347.68750      2795.47949 
       698.0000      2347.81152      2795.63208 
       699.0000      2347.94214      2795.78442 
       700.0000      2348.07324      2795.93677 
       701.0000      2348.20239      2796.08911 
       702.0000      2348.32837      2796.24170 
       703.0000      2348.45093      2796.39404 
       704.0000      2348.57202      2796.54639 
       705.0000      2348.69312      2796.69873 
       706.0000      2348.81567      2796.85132 
       707.0000      2348.94067      2797.00366 
       708.0000      2349.06787      2797.15601 
       709.0000      2349.19580      2797.30835 
       710.0000      2349.32202      2797.46069 
       711.0000      2349.44604      2797.61328 
       712.0000      2349.56714      2797.76562 
       713.0000      2349.68408      2797.91797 
       714.0000      2349.79468      2798.07031 
       715.0000      2349.89868      2798.22290 
       716.0000      2349.99927      2798.37524 
       717.0000      2350.10034      2798.52759 
       718.0000      2350.20239      2798.67993 
       719.0000      2350.30444      2798.83252 
       720.0000      2350.40552      2798.98486 
       721.0000      2350.50366      2799.13721 
       722.0000      2350.59766      2799.28955 
       723.0000      2350.68823      2799.44189 
       724.0000      2350.77734      2799.59448 
       725.0000      2350.86890      2799.74683 
