   PrimaryIndex TVD@UNKNOWN;6 [ TWOTIM@UNKNOWN;   
                A103739]        6 [A103741]       
       Unitless               m              ms   
       184.0000       505.00360       474.20950 
       185.0000       505.15601       474.37442 
       186.0000       505.30841       474.54007 
       187.0000       505.46082       474.70639 
       188.0000       505.61319       474.87338 
       189.0000       505.76559       475.04141 
       190.0000       505.91800       475.21011 
       191.0000       506.07040       475.37930 
       192.0000       506.22281       475.54874 
       193.0000       506.37521       475.71829 
       194.0000       506.52759       475.88742 
       195.0000       506.67999       476.05597 
       196.0000       506.83240       476.22400 
       197.0000       506.98480       476.39154 
       198.0000       507.13721       476.55887 
       199.0000       507.28961       476.72623 
       200.0000       507.44199       476.89392 
       201.0000       507.59439       477.06171 
       202.0000       507.74680       477.22943 
       203.0000       507.89920       477.39673 
       204.0000       508.05161       477.56311 
       205.0000       508.20401       477.72891 
       206.0000       508.35641       477.89401 
       207.0000       508.50879       478.05814 
       208.0000       508.66119       478.22083 
       209.0000       508.81360       478.38202 
       210.0000       508.96600       478.54178 
       211.0000       509.11841       478.70053 
       212.0000       509.27081       478.85776 
       213.0000       509.42319       479.01379 
       214.0000       509.57559       479.16882 
       215.0000       509.72800       479.32333 
       216.0000       509.88040       479.47778 
       217.0000       510.03281       479.63242 
       218.0000       510.18521       479.78738 
       219.0000       510.33762       479.94257 
       220.0000       510.48999       480.09784 
       221.0000       510.64240       480.25262 
       222.0000       510.79480       480.40613 
       223.0000       510.94720       480.55722 
       224.0000       511.09961       480.70605 
       225.0000       511.25201       480.85287 
       226.0000       511.40439       480.99747 
       227.0000       511.47012       481.05887 
       228.0000       511.47015       481.05890 
       229.0000       511.55679       481.14789 
       230.0000       511.70920       481.30255 
       231.0000       511.86160       481.45963 
       232.0000       512.01398       481.62079 
       233.0000       512.16638       481.78513 
       234.0000       512.31879       481.95261 
       235.0000       512.47119       482.12283 
       236.0000       512.62360       482.29492 
       237.0000       512.77600       482.46823 
       238.0000       512.92841       482.64206 
       239.0000       513.08081       482.81625 
       240.0000       513.23322       482.99115 
       241.0000       513.38562       483.16724 
       242.0000       513.53802       483.34476 
       243.0000       513.69043       483.52338 
       244.0000       513.84277       483.70303 
       245.0000       513.99518       483.88348 
       246.0000       514.14758       484.06442 
       247.0000       514.29999       484.24545 
       248.0000       514.45239       484.42648 
       249.0000       514.60480       484.60730 
       250.0000       514.75720       484.78763 
       251.0000       514.90961       484.96719 
       252.0000       515.06201       485.14560 
       253.0000       515.21442       485.32227 
       254.0000       515.36682       485.49689 
       255.0000       515.51923       485.66937 
       256.0000       515.67163       485.83917 
       257.0000       515.82397       486.00653 
       258.0000       515.97638       486.16974 
       259.0000       516.12878       486.32697 
       260.0000       516.28119       486.47842 
       261.0000       516.43359       486.62573 
