   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A108059]        2 [A108061]       
       Unitless               m              ms   
       504.0000      2561.45679      2059.27148 
       505.0000      2561.60913      2059.38647 
       506.0000      2561.76172      2059.49414 
       507.0000      2561.91406      2059.59424 
       508.0000      2562.06641      2059.68701 
       509.0000      2562.21875      2059.77637 
       510.0000      2562.37109      2059.86572 
       511.0000      2562.52368      2059.95703 
       512.0000      2562.67603      2060.05176 
       513.0000      2562.82837      2060.14771 
       514.0000      2562.98071      2060.24512 
       515.0000      2563.13330      2060.34106 
       516.0000      2563.28564      2060.43604 
       517.0000      2563.43799      2060.52954 
       518.0000      2563.59033      2060.62378 
       519.0000      2563.74292      2060.72119 
       520.0000      2563.89526      2060.82178 
       521.0000      2564.04761      2060.92773 
       522.0000      2564.19995      2061.04077 
       523.0000      2564.35229      2061.15796 
       524.0000      2564.50488      2061.27710 
       525.0000      2564.65723      2061.39453 
       526.0000      2564.80957      2061.50903 
       527.0000      2564.96191      2061.62207 
       528.0000      2565.11450      2061.73657 
       529.0000      2565.26685      2061.85425 
       530.0000      2565.41919      2061.97485 
       531.0000      2565.57153      2062.09570 
       532.0000      2565.72412      2062.21338 
       533.0000      2565.87646      2062.32764 
       534.0000      2566.02881      2062.43872 
       535.0000      2566.18115      2062.54858 
       536.0000      2566.33350      2062.65796 
       537.0000      2566.48608      2062.76733 
       538.0000      2566.63843      2062.87378 
       539.0000      2566.79077      2062.97778 
       540.0000      2566.94312      2063.07935 
       541.0000      2567.09570      2063.18066 
       542.0000      2567.24805      2063.28442 
       543.0000      2567.40039      2063.39233 
       544.0000      2567.55273      2063.50732 
       545.0000      2567.70532      2063.62915 
       546.0000      2567.85767      2063.75220 
       547.0000      2568.01001      2063.87280 
       548.0000      2568.16235      2063.98145 
       549.0000      2568.31470      2064.08325 
       550.0000      2568.46729      2064.17920 
       551.0000      2568.61963      2064.27075 
       552.0000      2568.77197      2064.36084 
       553.0000      2568.92432      2064.45020 
       554.0000      2569.07690      2064.53857 
       555.0000      2569.22925      2064.62549 
       556.0000      2569.38159      2064.71240 
       557.0000      2569.53394      2064.79956 
       558.0000      2569.68628      2064.88892 
       559.0000      2569.83887      2064.97925 
       560.0000      2569.99121      2065.07056 
       561.0000      2570.14355      2065.16211 
       562.0000      2570.29590      2065.25439 
       563.0000      2570.44849      2065.34717 
       564.0000      2570.60083      2065.44092 
       565.0000      2570.75317      2065.53564 
       566.0000      2570.90552      2065.63086 
       567.0000      2571.05811      2065.72681 
       568.0000      2571.21045      2065.82300 
       569.0000      2571.36279      2065.91846 
       570.0000      2571.51514      2066.01416 
       571.0000      2571.66748      2066.10889 
       572.0000      2571.82007      2066.20312 
       573.0000      2571.97241      2066.29834 
       574.0000      2572.12476      2066.39355 
       575.0000      2572.27710      2066.49023 
       576.0000      2572.42969      2066.58643 
       577.0000      2572.58203      2066.68359 
