   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A101835]        3 [A101837]       
       Unitless               m              ms   
         0.0000         0.00000         0.00000 
         1.0000       448.77740       464.80099 
         2.0000       448.92981       464.95493 
         3.0000       449.08221       465.11047 
         4.0000       449.23459       465.26495 
         5.0000       449.38699       465.41461 
         6.0000       449.53940       465.55887 
         7.0000       449.69180       465.69724 
         8.0000       449.84421       465.83414 
         9.0000       449.99661       465.97150 
        10.0000       450.14899       466.10724 
        11.0000       450.30139       466.24399 
        12.0000       450.45380       466.38226 
        13.0000       450.60620       466.52069 
        14.0000       450.75861       466.65955 
        15.0000       450.91101       466.79971 
        16.0000       451.06339       466.94061 
        17.0000       451.21579       467.08084 
        18.0000       451.36819       467.22031 
        19.0000       451.52060       467.35663 
        20.0000       451.67300       467.49115 
        21.0000       451.82541       467.62912 
        22.0000       451.97781       467.77029 
        23.0000       452.13019       467.91132 
        24.0000       452.28259       468.04999 
        25.0000       452.43500       468.18906 
        26.0000       452.58740       468.33182 
        27.0000       452.73981       468.47931 
        28.0000       452.89221       468.62848 
        29.0000       453.04459       468.77377 
        30.0000       453.19699       468.91537 
        31.0000       453.34940       469.05853 
        32.0000       453.50180       469.20551 
        33.0000       453.65421       469.35568 
        34.0000       453.80661       469.50839 
        35.0000       453.95901       469.66116 
        36.0000       454.11139       469.81369 
        37.0000       454.26379       469.96692 
        38.0000       454.41620       470.11896 
        39.0000       454.56860       470.26962 
        40.0000       454.72101       470.41760 
        41.0000       454.87341       470.56265 
        42.0000       455.02579       470.70895 
        43.0000       455.17819       470.85870 
        44.0000       455.33060       471.01434 
        45.0000       455.48300       471.17661 
        46.0000       455.63541       471.34088 
        47.0000       455.78781       471.50305 
        48.0000       455.94019       471.66193 
        49.0000       456.09259       471.81638 
        50.0000       456.24500       471.96628 
        51.0000       456.39740       472.11298 
        52.0000       456.54980       472.25735 
        53.0000       456.70221       472.39929 
        54.0000       456.85461       472.53845 
        55.0000       457.00699       472.67850 
        56.0000       457.15939       472.82141 
        57.0000       457.31180       472.96530 
        58.0000       457.46420       473.11075 
        59.0000       457.61661       473.25473 
        60.0000       457.76901       473.39526 
        61.0000       457.92139       473.53717 
        62.0000       458.07379       473.68399 
        63.0000       458.22620       473.83588 
        64.0000       458.37860       473.99158 
        65.0000       458.53101       474.14844 
        66.0000       458.68341       474.30304 
        67.0000       458.83578       474.45444 
        68.0000       458.98819       474.60275 
        69.0000       459.14059       474.74896 
        70.0000       459.29300       474.89609 
        71.0000       459.44540       475.04654 
        72.0000       459.59781       475.19952 
        73.0000       459.75021       475.35229 
        74.0000       459.90259       475.50180 
        75.0000       460.05499       475.64566 
        76.0000       460.20740       475.78387 
        77.0000       460.35980       475.92099 
        78.0000       460.51221       476.06219 
        79.0000       460.66461       476.21024 
        80.0000       460.81699       476.36716 
        81.0000       460.96939       476.52966 
        82.0000       461.12180       476.69354 
        83.0000       461.27420       476.85703 
        84.0000       461.42661       477.01779 
        85.0000       461.57901       477.17426 
        86.0000       461.73141       477.32455 
        87.0000       461.88379       477.46863 
        88.0000       462.03619       477.60858 
        89.0000       462.18860       477.74661 
        90.0000       462.34100       477.88669 
        91.0000       462.49341       478.03122 
        92.0000       462.64581       478.18103 
        93.0000       462.79819       478.33838 
        94.0000       462.95059       478.50241 
        95.0000       463.10300       478.67047 
        96.0000       463.25540       478.84021 
        97.0000       463.40781       479.00940 
        98.0000       463.56021       479.17654 
        99.0000       463.71259       479.34103 
       100.0000       463.86499       479.50214 
       101.0000       464.01740       479.65582 
       102.0000       464.16980       479.80066 
       103.0000       464.32220       479.94330 
       104.0000       464.47461       480.08881 
       105.0000       464.62701       480.24115 
       106.0000       464.77939       480.40192 
       107.0000       464.93179       480.56454 
       108.0000       465.08420       480.72571 
       109.0000       465.23660       480.88617 
       110.0000       465.38901       481.04648 
       111.0000       465.54141       481.20743 
       112.0000       465.69379       481.36938 
       113.0000       465.84619       481.53189 
       114.0000       465.99860       481.69449 
       115.0000       466.15100       481.85651 
       116.0000       466.30341       482.01743 
       117.0000       466.45581       482.17795 
       118.0000       466.60822       482.33890 
       119.0000       466.76059       482.49966 
       120.0000       466.91299       482.65881 
       121.0000       467.06540       482.81644 
       122.0000       467.21780       482.97311 
       123.0000       467.37021       483.12939 
       124.0000       467.52261       483.28619 
       125.0000       467.67499       483.44168 
       126.0000       467.82739       483.59039 
       127.0000       467.97980       483.73273 
       128.0000       468.13220       483.87204 
       129.0000       468.28461       484.00833 
       130.0000       468.43701       484.14429 
       131.0000       468.58939       484.28146 
       132.0000       468.74179       484.41797 
       133.0000       468.89420       484.55377 
       134.0000       469.04660       484.68994 
       135.0000       469.19901       484.82523 
       136.0000       469.35141       484.95837 
       137.0000       469.50381       485.08853 
       138.0000       469.65619       485.21628 
       139.0000       469.80859       485.34601 
       140.0000       469.96100       485.47961 
       141.0000       470.11340       485.61853 
       142.0000       470.26581       485.76083 
       143.0000       470.41821       485.89969 
       144.0000       470.57059       486.03598 
       145.0000       470.72299       486.17273 
