   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;3 [   
                3 [A105935]     A105933]          
       Unitless              ms               m   
       184.0000       570.01593       702.64160 
       185.0000       570.16791       702.79401 
       186.0000       570.31952       702.94635 
       187.0000       570.47296       703.09875 
       188.0000       570.62915       703.25116 
       189.0000       570.78790       703.40356 
       190.0000       570.94824       703.55597 
       191.0000       571.10944       703.70837 
       192.0000       571.27130       703.86078 
       193.0000       571.43420       704.01318 
       194.0000       571.59839       704.16559 
       195.0000       571.76337       704.31799 
       196.0000       571.92712       704.47040 
       197.0000       572.08710       704.62280 
       198.0000       572.24268       704.77515 
       199.0000       572.39563       704.92755 
       200.0000       572.54907       705.07996 
       201.0000       572.70471       705.23236 
       202.0000       572.86310       705.38477 
       203.0000       573.02246       705.53717 
       204.0000       573.18152       705.68958 
       205.0000       573.33899       705.84198 
       206.0000       573.49506       705.99438 
       207.0000       573.65057       706.14679 
       208.0000       573.80688       706.29919 
       209.0000       573.96484       706.45160 
       210.0000       574.12494       706.60400 
       211.0000       574.28729       706.75635 
       212.0000       574.45142       706.90875 
       213.0000       574.61639       707.06116 
       214.0000       574.78137       707.21356 
       215.0000       574.94568       707.36597 
       216.0000       575.10895       707.51837 
       217.0000       575.27069       707.67078 
       218.0000       575.42920       707.82318 
       219.0000       575.58246       707.97559 
       220.0000       575.72809       708.12799 
       221.0000       575.86523       708.28040 
       222.0000       575.99500       708.43280 
       223.0000       576.12115       708.58521 
       224.0000       576.24805       708.73755 
       225.0000       576.37848       708.88995 
       226.0000       576.51385       709.04236 
       227.0000       576.65460       709.19476 
       228.0000       576.80103       709.34717 
       229.0000       576.95312       709.49957 
       230.0000       577.10986       709.65198 
       231.0000       577.26990       709.80438 
       232.0000       577.43237       709.95679 
       233.0000       577.59668       710.10919 
       234.0000       577.76251       710.26160 
       235.0000       577.92877       710.41400 
       236.0000       578.09509       710.56641 
       237.0000       578.25940       710.71875 
       238.0000       578.41901       710.87115 
       239.0000       578.57123       711.02356 
       240.0000       578.71509       711.17596 
       241.0000       578.85242       711.32837 
       242.0000       578.98743       711.48077 
       243.0000       579.12482       711.63318 
       244.0000       579.26770       711.78558 
       245.0000       579.41724       711.93799 
       246.0000       579.57184       712.09039 
       247.0000       579.72894       712.24280 
       248.0000       579.88629       712.39520 
       249.0000       580.04285       712.54755 
       250.0000       580.19885       712.69995 
       251.0000       580.35492       712.85236 
       252.0000       580.51233       713.00476 
       253.0000       580.67163       713.15717 
       254.0000       580.83295       713.30957 
       255.0000       580.99493       713.46198 
       256.0000       581.15594       713.61438 
       257.0000       581.31500       713.76678 
       258.0000       581.47229       713.91919 
       259.0000       581.62848       714.07159 
       260.0000       581.78418       714.22400 
       261.0000       581.93939       714.37640 
       262.0000       582.09467       714.52875 
       263.0000       582.25067       714.68115 
       264.0000       582.40826       714.83356 
       265.0000       582.56812       714.98596 
       266.0000       582.72986       715.13837 
