   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A103813]        2 [A103815]       
       Unitless               m              ms   
       184.0000       804.43365       797.31531 
       185.0000       804.58606       797.44452 
       186.0000       804.73840       797.57245 
       187.0000       804.89081       797.70239 
       188.0000       805.04321       797.84094 
       189.0000       805.19562       797.98676 
       190.0000       805.34802       798.13562 
       191.0000       805.50043       798.28510 
       192.0000       805.65283       798.43359 
       193.0000       805.80524       798.58276 
       194.0000       805.95764       798.73425 
       195.0000       806.11005       798.88293 
       196.0000       806.26245       799.02362 
       197.0000       806.41486       799.15491 
       198.0000       806.56720       799.27997 
       199.0000       806.71960       799.40503 
       200.0000       806.87201       799.53430 
       201.0000       807.02441       799.66779 
       202.0000       807.17682       799.80377 
       203.0000       807.32922       799.94250 
       204.0000       807.48163       800.08350 
       205.0000       807.63403       800.22595 
       206.0000       807.78644       800.36951 
       207.0000       807.93884       800.51685 
       208.0000       808.09125       800.66937 
       209.0000       808.24365       800.82489 
       210.0000       808.39606       800.98175 
       211.0000       808.54840       801.13715 
       212.0000       808.70081       801.29132 
       213.0000       808.85321       801.44684 
       214.0000       809.00562       801.60272 
       215.0000       809.15802       801.76099 
       216.0000       809.31042       801.92310 
       217.0000       809.46283       802.08881 
       218.0000       809.61523       802.26086 
       219.0000       809.76764       802.43726 
       220.0000       809.92004       802.61481 
       221.0000       810.07245       802.79126 
       222.0000       810.22485       802.96277 
       223.0000       810.37726       803.12433 
       224.0000       810.52960       803.27386 
       225.0000       810.68201       803.41211 
       226.0000       810.83441       803.54266 
       227.0000       810.98682       803.67303 
       228.0000       811.13922       803.81201 
       229.0000       811.29163       803.96234 
       230.0000       811.44403       804.12109 
       231.0000       811.59644       804.28571 
       232.0000       811.74884       804.45239 
       233.0000       811.90125       804.61841 
       234.0000       812.05365       804.78345 
       235.0000       812.20605       804.94769 
       236.0000       812.35846       805.10962 
       237.0000       812.51080       805.26520 
       238.0000       812.66321       805.41071 
       239.0000       812.81561       805.54620 
       240.0000       812.96802       805.67560 
       241.0000       813.12042       805.80627 
       242.0000       813.27283       805.94269 
       243.0000       813.42523       806.08130 
       244.0000       813.57764       806.21436 
       245.0000       813.73004       806.33710 
       246.0000       813.88245       806.45099 
       247.0000       814.03485       806.56403 
       248.0000       814.18726       806.68341 
       249.0000       814.33960       806.80933 
       250.0000       814.49200       806.93842 
       251.0000       814.58673       807.01831 
       252.0000       814.64441       807.07434 
       253.0000       814.79681       807.22101 
       254.0000       814.94922       807.36871 
       255.0000       815.10162       807.52338 
       256.0000       815.25403       807.68433 
       257.0000       815.40643       807.84833 
       258.0000       815.55884       808.01733 
       259.0000       815.71124       808.18610 
       260.0000       815.86365       808.35175 
       261.0000       816.01605       808.51294 
       262.0000       816.06671       808.56433 
       263.0000       816.16846       808.67029 
       264.0000       816.32080       808.82593 
       265.0000       816.47321       808.98480 
       266.0000       816.62561       809.14789 
       267.0000       816.77802       809.31482 
       268.0000       816.93042       809.48376 
       269.0000       817.08282       809.65167 
       270.0000       817.23523       809.81982 
       271.0000       817.38763       809.99066 
       272.0000       817.54004       810.16632 
       273.0000       817.69244       810.34338 
       274.0000       817.84485       810.51819 
       275.0000       817.99725       810.68799 
       276.0000       818.14966       810.85309 
       277.0000       818.30200       811.01581 
       278.0000       818.45441       811.17993 
       279.0000       818.60681       811.34741 
       280.0000       818.75922       811.51453 
       281.0000       818.91162       811.67615 
       282.0000       819.06403       811.83020 
       283.0000       819.21643       811.98132 
       284.0000       819.36884       812.13428 
       285.0000       819.52124       812.29517 
       286.0000       819.67365       812.46399 
       287.0000       819.82605       812.63354 
       288.0000       819.97845       812.80072 
       289.0000       820.13086       812.96478 
       290.0000       820.28320       813.12518 
       291.0000       820.43561       813.28271 
       292.0000       820.58801       813.43884 
       293.0000       820.74042       813.59290 
       294.0000       820.89282       813.73871 
       295.0000       821.04523       813.87531 
       296.0000       821.19763       814.00763 
       297.0000       821.35004       814.13898 
       298.0000       821.50244       814.27277 
       299.0000       821.65485       814.40936 
       300.0000       821.80725       814.54413 
       301.0000       821.95966       814.67462 
       302.0000       822.11200       814.80585 
       303.0000       822.26440       814.93927 
       304.0000       822.41681       815.07117 
       305.0000       822.56921       815.20081 
       306.0000       822.72162       815.32886 
       307.0000       822.87402       815.45587 
       308.0000       823.02643       815.58685 
       309.0000       823.17883       815.72223 
       310.0000       823.33124       815.86047 
       311.0000       823.48364       816.00043 
       312.0000       823.63605       816.14069 
       313.0000       823.78845       816.28162 
       314.0000       823.94086       816.42267 
       315.0000       824.09320       816.56287 
       316.0000       824.24561       816.70337 
       317.0000       824.39801       816.84515 
       318.0000       824.55042       816.98926 
       319.0000       824.70282       817.13452 
       320.0000       824.85522       817.28058 
       321.0000       825.00763       817.42694 
       322.0000       825.16003       817.57208 
       323.0000       825.31244       817.71613 
       324.0000       825.46484       817.85889 
       325.0000       825.61725       817.99994 
       326.0000       825.76965       818.14075 
       327.0000       825.92206       818.28326 
       328.0000       826.07440       818.42719 
       329.0000       826.22681       818.57257 
       330.0000       826.37921       818.71796 
       331.0000       826.53162       818.86334 
       332.0000       826.68402       819.00848 
       333.0000       826.83643       819.15302 
       334.0000       826.98883       819.29749 
       335.0000       827.14124       819.44269 
       336.0000       827.29364       819.58899 
       337.0000       827.44604       819.73706 
       338.0000       827.59845       819.88617 
       339.0000       827.75085       820.03522 
       340.0000       827.90326       820.18390 
       341.0000       828.05560       820.33154 
       342.0000       828.20801       820.47888 
       343.0000       828.36041       820.62646 
       344.0000       828.51282       820.77435 
       345.0000       828.66522       820.92285 
       346.0000       828.81763       821.07196 
       347.0000       828.97003       821.21887 
       348.0000       829.12244       821.35748 
       349.0000       829.27484       821.48505 
       350.0000       829.42725       821.60773 
       351.0000       829.57965       821.74139 
       352.0000       829.73206       821.89563 
       353.0000       829.88440       822.07227 
       354.0000       830.03680       822.26385 
       355.0000       830.18921       822.45837 
       356.0000       830.34161       822.65155 
       357.0000       830.49402       822.84021 
       358.0000       830.64642       823.02344 
       359.0000       830.79883       823.20325 
       360.0000       830.95123       823.38281 
       361.0000       831.10364       823.56537 
       362.0000       831.25604       823.74994 
       363.0000       831.40845       823.93024 
       364.0000       831.56085       824.10046 
       365.0000       831.71326       824.26306 
       366.0000       831.86560       824.42169 
       367.0000       832.01801       824.58160 
       368.0000       832.17041       824.74695 
       369.0000       832.32281       824.91504 
       370.0000       832.47522       825.08154 
       371.0000       832.62762       825.24109 
       372.0000       832.78003       825.39075 
       373.0000       832.93243       825.53241 
       374.0000       833.08484       825.66998 
       375.0000       833.23724       825.80817 
       376.0000       833.38965       825.94598 
       377.0000       833.54205       826.08179 
       378.0000       833.69446       826.21783 
       379.0000       833.84680       826.35529 
       380.0000       833.99921       826.49530 
       381.0000       834.15161       826.63733 
       382.0000       834.30402       826.77777 
       383.0000       834.45642       826.91577 
       384.0000       834.60883       827.04901 
       385.0000       834.76123       827.17688 
       386.0000       834.91364       827.30481 
       387.0000       835.06604       827.43964 
       388.0000       835.21844       827.58417 
       389.0000       835.37085       827.73718 
       390.0000       835.52325       827.89105 
       391.0000       835.67566       828.03882 
       392.0000       835.82800       828.18201 
       393.0000       835.98041       828.32385 
       394.0000       836.13281       828.46588 
       395.0000       836.28522       828.60785 
       396.0000       836.43762       828.74829 
       397.0000       836.59003       828.88556 
       398.0000       836.74243       829.02112 
       399.0000       836.89484       829.15643 
       400.0000       837.04724       829.29291 
       401.0000       837.19965       829.43103 
       402.0000       837.35205       829.57080 
       403.0000       837.50446       829.71130 
       404.0000       837.65680       829.85150 
       405.0000       837.80920       829.99097 
       406.0000       837.96161       830.12531 
       407.0000       838.11401       830.24915 
       408.0000       838.26642       830.36554 
       409.0000       838.41882       830.48120 
       410.0000       838.57123       830.60229 
       411.0000       838.72363       830.73492 
       412.0000       838.87604       830.87579 
       413.0000       839.02844       831.01849 
       414.0000       839.18085       831.16187 
       415.0000       839.33325       831.30579 
       416.0000       839.48566       831.45056 
       417.0000       839.63800       831.59631 
       418.0000       839.79041       831.74316 
       419.0000       839.94281       831.89056 
       420.0000       840.09521       832.03925 
       421.0000       840.24762       832.18811 
       422.0000       840.40002       832.33636 
       423.0000       840.55243       832.48328 
       424.0000       840.70483       832.62958 
       425.0000       840.85724       832.77496 
       426.0000       841.00964       832.92010 
       427.0000       841.16205       833.06464 
       428.0000       841.31445       833.20844 
       429.0000       841.46686       833.34955 
       430.0000       841.61920       833.48309 
       431.0000       841.77161       833.60870 
       432.0000       841.92401       833.73138 
       433.0000       842.07642       833.85645 
       434.0000       842.22882       833.98914 
       435.0000       842.38123       834.13098 
       436.0000       842.53363       834.27728 
       437.0000       842.68604       834.42474 
       438.0000       842.83844       834.57318 
       439.0000       842.99084       834.72162 
       440.0000       843.14325       834.86920 
       441.0000       843.29565       835.01593 
       442.0000       843.44806       835.16211 
       443.0000       843.60040       835.30762 
       444.0000       843.75281       835.45209 
       445.0000       843.90521       835.59595 
       446.0000       844.05762       835.73926 
       447.0000       844.21002       835.88324 
       448.0000       844.36243       836.02905 
       449.0000       844.51483       836.17596 
       450.0000       844.66724       836.32361 
       451.0000       844.81964       836.47107 
       452.0000       844.97205       836.61871 
       453.0000       845.12445       836.76703 
       454.0000       845.27686       836.91656 
       455.0000       845.42920       837.06738 
       456.0000       845.58160       837.21906 
       457.0000       845.73401       837.37115 
       458.0000       845.88641       837.52319 
       459.0000       846.03882       837.67535 
       460.0000       846.19122       837.82770 
       461.0000       846.34363       837.98010 
       462.0000       846.49603       838.13232 
       463.0000       846.64844       838.28461 
       464.0000       846.80084       838.43719 
       465.0000       846.95325       838.59021 
       466.0000       847.10565       838.74341 
       467.0000       847.25806       838.89569 
       468.0000       847.41040       839.04626 
       469.0000       847.56281       839.19629 
       470.0000       847.71521       839.34546 
       471.0000       847.86761       839.49432 
       472.0000       848.02002       839.64319 
       473.0000       848.17242       839.79199 
       474.0000       848.32483       839.94086 
       475.0000       848.47723       840.09027 
       476.0000       848.62964       840.23962 
       477.0000       848.78204       840.38879 
       478.0000       848.93445       840.53790 
       479.0000       849.08685       840.68695 
       480.0000       849.23926       840.83600 
       481.0000       849.39160       840.98535 
       482.0000       849.54401       841.13409 
       483.0000       849.69641       841.27966 
       484.0000       849.84882       841.42029 
       485.0000       850.00122       841.55756 
       486.0000       850.15363       841.69507 
       487.0000       850.30603       841.83521 
       488.0000       850.45844       841.97955 
       489.0000       850.61084       842.12543 
       490.0000       850.76324       842.27106 
       491.0000       850.91565       842.41748 
       492.0000       851.06805       842.56555 
       493.0000       851.22046       842.71533 
       494.0000       851.37280       842.86542 
       495.0000       851.52521       843.01575 
       496.0000       851.67761       843.16547 
       497.0000       851.83002       843.31427 
       498.0000       851.98242       843.46362 
       499.0000       852.13483       843.61438 
       500.0000       852.28723       843.76318 
