   PrimaryIndex TVD@UNKNOWN;5 [ TWOTIM@UNKNOWN;   
                A107134]        5 [A107168]       
       Unitless               m              ms   
       184.0000       508.27420       522.10736 
       185.0000       508.42661       522.23773 
       186.0000       508.57901       522.37140 
       187.0000       508.73141       522.50867 
       188.0000       508.88382       522.64716 
       189.0000       509.03622       522.78241 
       190.0000       509.18860       522.90851 
       191.0000       509.34100       523.02478 
       192.0000       509.49341       523.13727 
       193.0000       509.64581       523.25104 
       194.0000       509.79822       523.36951 
       195.0000       509.95062       523.49377 
       196.0000       510.10300       523.62061 
       197.0000       510.25540       523.74786 
       198.0000       510.40781       523.87543 
       199.0000       510.56021       524.00317 
       200.0000       510.71262       524.13208 
       201.0000       510.86502       524.26196 
       202.0000       511.01740       524.39410 
       203.0000       511.16980       524.52966 
       204.0000       511.32220       524.66626 
       205.0000       511.47461       524.80273 
       206.0000       511.62701       524.93787 
       207.0000       511.77942       525.06989 
       208.0000       511.93182       525.19861 
       209.0000       512.08423       525.32532 
       210.0000       512.23663       525.45056 
       211.0000       512.38904       525.57715 
       212.0000       512.54138       525.70691 
       213.0000       512.69379       525.83984 
       214.0000       512.84619       525.97424 
       215.0000       512.99860       526.10858 
       216.0000       513.15100       526.24298 
       217.0000       513.30341       526.37677 
       218.0000       513.45581       526.51135 
       219.0000       513.60822       526.64771 
       220.0000       513.76062       526.78473 
       221.0000       513.91302       526.92194 
       222.0000       514.06543       527.05627 
       223.0000       514.21783       527.18707 
       224.0000       514.37024       527.31873 
       225.0000       514.52258       527.45465 
       226.0000       514.67499       527.59497 
       227.0000       514.82739       527.73981 
       228.0000       514.97980       527.88550 
       229.0000       515.13220       528.02856 
       230.0000       515.28461       528.16803 
       231.0000       515.43701       528.30377 
       232.0000       515.58942       528.43597 
       233.0000       515.74182       528.56555 
       234.0000       515.89423       528.69635 
       235.0000       516.04663       528.83252 
       236.0000       516.19904       528.97388 
       237.0000       516.35144       529.11920 
       238.0000       516.50378       529.26324 
       239.0000       516.65619       529.39709 
       240.0000       516.80859       529.51770 
       241.0000       516.96100       529.62921 
       242.0000       517.11340       529.73474 
       243.0000       517.26581       529.83911 
       244.0000       517.41821       529.94525 
       245.0000       517.57062       530.05347 
       246.0000       517.72302       530.17029 
       247.0000       517.87543       530.29736 
       248.0000       518.02783       530.43323 
       249.0000       518.18024       530.57739 
       250.0000       518.33258       530.72467 
       251.0000       518.48499       530.87463 
       252.0000       518.63739       531.02826 
       253.0000       518.78979       531.18274 
       254.0000       518.94220       531.33545 
       255.0000       519.09460       531.48352 
       256.0000       519.24701       531.62231 
       257.0000       519.39941       531.74957 
       258.0000       519.55182       531.86346 
       259.0000       519.70422       531.96735 
       260.0000       519.85663       532.07202 
       261.0000       520.00903       532.18616 
       262.0000       520.16144       532.31439 
       263.0000       520.31378       532.45526 
       264.0000       520.46619       532.60229 
       265.0000       520.61859       532.75110 
       266.0000       520.77100       532.89911 
       267.0000       520.92340       533.04578 
       268.0000       521.07581       533.19189 
       269.0000       521.22821       533.33746 
       270.0000       521.38062       533.48383 
       271.0000       521.53302       533.63177 
       272.0000       521.68542       533.78021 
       273.0000       521.83783       533.92877 
       274.0000       521.99023       534.07825 
       275.0000       522.14264       534.22968 
       276.0000       522.29498       534.38361 
       277.0000       522.44739       534.53876 
