   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;3 [   
                3 [A107883]     A107881]          
       Unitless              ms               m   
       254.0000      1523.56812      1700.88086 
       255.0000      1523.67749      1701.03320 
       256.0000      1523.78674      1701.18555 
       257.0000      1523.89563      1701.33801 
       258.0000      1524.00452      1701.49036 
       259.0000      1524.11426      1701.64282 
       260.0000      1524.22424      1701.79517 
       261.0000      1524.33398      1701.94763 
       262.0000      1524.44189      1702.09998 
       263.0000      1524.54822      1702.25244 
       264.0000      1524.65295      1702.40479 
       265.0000      1524.75720      1702.55725 
       266.0000      1524.86145      1702.70959 
       267.0000      1524.96594      1702.86206 
       268.0000      1525.06982      1703.01440 
       269.0000      1525.17163      1703.16675 
       270.0000      1525.27283      1703.31921 
       271.0000      1525.37463      1703.47156 
       272.0000      1525.47888      1703.62402 
       273.0000      1525.58411      1703.77637 
       274.0000      1525.68958      1703.92883 
       275.0000      1525.79480      1704.08118 
       276.0000      1525.90002      1704.23364 
       277.0000      1526.00549      1704.38599 
       278.0000      1526.11133      1704.53845 
       279.0000      1526.21643      1704.69080 
       280.0000      1526.32080      1704.84314 
       281.0000      1526.42493      1704.99561 
       282.0000      1526.52808      1705.14795 
       283.0000      1526.63110      1705.30042 
       284.0000      1526.73413      1705.45276 
       285.0000      1526.83679      1705.60522 
       286.0000      1526.93945      1705.75757 
       287.0000      1527.04211      1705.91003 
       288.0000      1527.14575      1706.06238 
       289.0000      1527.25122      1706.21484 
       290.0000      1527.35828      1706.36719 
       291.0000      1527.46631      1706.51965 
       292.0000      1527.57520      1706.67200 
       293.0000      1527.68359      1706.82434 
       294.0000      1527.79199      1706.97681 
       295.0000      1527.90112      1707.12915 
       296.0000      1528.01233      1707.28162 
       297.0000      1528.12463      1707.43396 
       298.0000      1528.23682      1707.58643 
       299.0000      1528.34729      1707.73877 
       300.0000      1528.45630      1707.89124 
       301.0000      1528.56531      1708.04358 
       302.0000      1528.67725      1708.19604 
       303.0000      1528.79041      1708.34839 
       304.0000      1528.90369      1708.50085 
       305.0000      1529.01465      1708.65320 
       306.0000      1529.12280      1708.80554 
       307.0000      1529.22839      1708.95801 
       308.0000      1529.33069      1709.11035 
       309.0000      1529.43103      1709.26282 
       310.0000      1529.53076      1709.41516 
       311.0000      1529.63086      1709.56763 
       312.0000      1529.73291      1709.71997 
       313.0000      1529.83679      1709.87244 
       314.0000      1529.94214      1710.02478 
       315.0000      1530.04736      1710.17725 
       316.0000      1530.15149      1710.32959 
       317.0000      1530.25452      1710.48206 
       318.0000      1530.35730      1710.63440 
       319.0000      1530.46130      1710.78674 
       320.0000      1530.56714      1710.93921 
       321.0000      1530.67603      1711.09155 
       322.0000      1530.78674      1711.24402 
       323.0000      1530.89685      1711.39636 
       324.0000      1531.00464      1711.54883 
       325.0000      1531.10779      1711.70117 
       326.0000      1531.20911      1711.85364 
       327.0000      1531.30981      1712.00598 
       328.0000      1531.41187      1712.15845 
       329.0000      1531.51453      1712.31079 
       330.0000      1531.61743      1712.46326 
       331.0000      1531.72021      1712.61560 
       332.0000      1531.82300      1712.76794 
       333.0000      1531.92627      1712.92041 
       334.0000      1532.03027      1713.07275 
       335.0000      1532.13464      1713.22522 
       336.0000      1532.23914      1713.37756 
       337.0000      1532.34338      1713.53003 
       338.0000      1532.44714      1713.68237 
       339.0000      1532.55151      1713.83484 
       340.0000      1532.65613      1713.98718 
       341.0000      1532.76038      1714.13965 
       342.0000      1532.86414      1714.29199 
       343.0000      1532.96680      1714.44446 
       344.0000      1533.06897      1714.59680 
       345.0000      1533.17065      1714.74915 
       346.0000      1533.27283      1714.90161 
       347.0000      1533.37573      1715.05396 
       348.0000      1533.48035      1715.20642 
       349.0000      1533.58618      1715.35876 
       350.0000      1533.69214      1715.51123 
       351.0000      1533.79822      1715.66357 
       352.0000      1533.90417      1715.81604 
       353.0000      1534.00977      1715.96838 
       354.0000      1534.11426      1716.12085 
       355.0000      1534.21790      1716.27319 
       356.0000      1534.32153      1716.42566 
       357.0000      1534.42639      1716.57800 
       358.0000      1534.53357      1716.73035 
       359.0000      1534.64172      1716.88281 
       360.0000      1534.75061      1717.03516 
       361.0000      1534.85864      1717.18762 
       362.0000      1534.96582      1717.33997 
       363.0000      1535.07141      1717.49243 
       364.0000      1535.17468      1717.64478 
       365.0000      1535.27747      1717.79724 
       366.0000      1535.38037      1717.94958 
       367.0000      1535.48438      1718.10205 
       368.0000      1535.58972      1718.25439 
       369.0000      1535.69519      1718.40686 
       370.0000      1535.80042      1718.55920 
       371.0000      1535.90454      1718.71155 
       372.0000      1536.00818      1718.86401 
       373.0000      1536.11194      1719.01636 
       374.0000      1536.21582      1719.16882 
       375.0000      1536.31995      1719.32117 
       376.0000      1536.42480      1719.47363 
       377.0000      1536.52979      1719.62598 
       378.0000      1536.63489      1719.77844 
       379.0000      1536.74011      1719.93079 
       380.0000      1536.84546      1720.08325 
       381.0000      1536.95117      1720.23560 
       382.0000      1537.05713      1720.38806 
       383.0000      1537.16284      1720.54041 
       384.0000      1537.26794      1720.69275 
       385.0000      1537.37305      1720.84521 
       386.0000      1537.47852      1720.99756 
       387.0000      1537.58606      1721.15002 
       388.0000      1537.69397      1721.30237 
       389.0000      1537.80151      1721.45483 
       390.0000      1537.90796      1721.60718 
       391.0000      1538.01318      1721.75964 
       392.0000      1538.11804      1721.91199 
       393.0000      1538.22290      1722.06445 
       394.0000      1538.32837      1722.21680 
       395.0000      1538.43445      1722.36914 
       396.0000      1538.54126      1722.52161 
       397.0000      1538.64807      1722.67395 
       398.0000      1538.75500      1722.82642 
       399.0000      1538.86182      1722.97876 
       400.0000      1538.96899      1723.13123 
       401.0000      1539.07654      1723.28357 
       402.0000      1539.18445      1723.43604 
       403.0000      1539.29236      1723.58838 
       404.0000      1539.39966      1723.74084 
       405.0000      1539.50586      1723.89319 
       406.0000      1539.61060      1724.04565 
       407.0000      1539.71423      1724.19800 
       408.0000      1539.81738      1724.35034 
       409.0000      1539.92065      1724.50281 
       410.0000      1540.02490      1724.65515 
       411.0000      1540.12976      1724.80762 
       412.0000      1540.23547      1724.95996 
       413.0000      1540.34106      1725.11243 
       414.0000      1540.44592      1725.26477 
       415.0000      1540.54944      1725.41724 
       416.0000      1540.65173      1725.56958 
       417.0000      1540.75354      1725.72205 
       418.0000      1540.85571      1725.87439 
       419.0000      1540.95813      1726.02686 
       420.0000      1541.05920      1726.17920 
       421.0000      1541.15991      1726.33154 
       422.0000      1541.25989      1726.48401 
       423.0000      1541.36108      1726.63635 
       424.0000      1541.46375      1726.78882 
       425.0000      1541.56750      1726.94116 
       426.0000      1541.67261      1727.09363 
       427.0000      1541.77795      1727.24597 
       428.0000      1541.88293      1727.39844 
       429.0000      1541.98828      1727.55078 
       430.0000      1542.09338      1727.70325 
       431.0000      1542.19873      1727.85559 
       432.0000      1542.30408      1728.00806 
       433.0000      1542.40796      1728.16040 
       434.0000      1542.51147      1728.31274 
       435.0000      1542.61450      1728.46521 
       436.0000      1542.71790      1728.61755 
       437.0000      1542.82251      1728.77002 
       438.0000      1542.92737      1728.92236 
       439.0000      1543.03271      1729.07483 
       440.0000      1543.13794      1729.22717 
       441.0000      1543.24304      1729.37964 
       442.0000      1543.34766      1729.53198 
       443.0000      1543.45020      1729.68445 
       444.0000      1543.55176      1729.83679 
       445.0000      1543.65271      1729.98926 
       446.0000      1543.75354      1730.14160 
       447.0000      1543.85547      1730.29395 
       448.0000      1543.95886      1730.44641 
       449.0000      1544.06396      1730.59875 
       450.0000      1544.16968      1730.75122 
       451.0000      1544.27539      1730.90356 
       452.0000      1544.38086      1731.05603 
       453.0000      1544.48792      1731.20837 
       454.0000      1544.59692      1731.36084 
       455.0000      1544.70740      1731.51318 
       456.0000      1544.81775      1731.66565 
       457.0000      1544.92676      1731.81799 
       458.0000      1545.03369      1731.97046 
       459.0000      1545.13977      1732.12280 
       460.0000      1545.24622      1732.27515 
       461.0000      1545.35352      1732.42761 
       462.0000      1545.46094      1732.57996 
       463.0000      1545.56714      1732.73242 
       464.0000      1545.67249      1732.88477 
       465.0000      1545.77649      1733.03723 
       466.0000      1545.87842      1733.18958 
       467.0000      1545.97925      1733.34204 
       468.0000      1546.07983      1733.49438 
       469.0000      1546.18115      1733.64685 
       470.0000      1546.28381      1733.79919 
       471.0000      1546.38782      1733.95166 
       472.0000      1546.49219      1734.10400 
       473.0000      1546.59607      1734.25635 
       474.0000      1546.69946      1734.40881 
       475.0000      1546.80261      1734.56116 
       476.0000      1546.90625      1734.71362 
       477.0000      1547.00928      1734.86597 
       478.0000      1547.11157      1735.01843 
       479.0000      1547.21191      1735.17078 
       480.0000      1547.31201      1735.32324 
       481.0000      1547.41162      1735.47559 
       482.0000      1547.51038      1735.62805 
       483.0000      1547.60815      1735.78040 
       484.0000      1547.70520      1735.93286 
       485.0000      1547.80188      1736.08521 
       486.0000      1547.89880      1736.23755 
       487.0000      1547.99646      1736.39001 
       488.0000      1548.09448      1736.54236 
       489.0000      1548.19263      1736.69482 
       490.0000      1548.29053      1736.84717 
       491.0000      1548.38818      1736.99963 
       492.0000      1548.48523      1737.15198 
       493.0000      1548.58252      1737.30444 
       494.0000      1548.68018      1737.45679 
       495.0000      1548.77905      1737.60925 
       496.0000      1548.87891      1737.76160 
       497.0000      1548.97949      1737.91394 
       498.0000      1549.08130      1738.06641 
       499.0000      1549.18445      1738.21875 
       500.0000      1549.28821      1738.37122 
       501.0000      1549.39185      1738.52356 
       502.0000      1549.49451      1738.67603 
       503.0000      1549.59631      1738.82837 
       504.0000      1549.69788      1738.98083 
       505.0000      1549.79968      1739.13318 
       506.0000      1549.90222      1739.28564 
       507.0000      1550.00537      1739.43799 
       508.0000      1550.10852      1739.59045 
       509.0000      1550.21106      1739.74280 
       510.0000      1550.31299      1739.89514 
       511.0000      1550.41394      1740.04761 
       512.0000      1550.51367      1740.19995 
       513.0000      1550.61267      1740.35242 
       514.0000      1550.71130      1740.50476 
       515.0000      1550.80957      1740.65723 
       516.0000      1550.90857      1740.80957 
       517.0000      1551.00757      1740.96204 
       518.0000      1551.10657      1741.11438 
       519.0000      1551.20508      1741.26685 
       520.0000      1551.30347      1741.41919 
       521.0000      1551.40283      1741.57166 
       522.0000      1551.50378      1741.72400 
       523.0000      1551.60559      1741.87634 
       524.0000      1551.70728      1742.02881 
       525.0000      1551.80737      1742.18115 
       526.0000      1551.90662      1742.33362 
       527.0000      1552.00562      1742.48596 
       528.0000      1552.10645      1742.63843 
       529.0000      1552.20911      1742.79077 
       530.0000      1552.31311      1742.94324 
       531.0000      1552.41736      1743.09558 
       532.0000      1552.52148      1743.24805 
       533.0000      1552.62476      1743.40039 
       534.0000      1552.72681      1743.55286 
       535.0000      1552.82764      1743.70520 
       536.0000      1552.92786      1743.85754 
       537.0000      1553.02783      1744.01001 
       538.0000      1553.12793      1744.16235 
       539.0000      1553.22803      1744.31482 
       540.0000      1553.32812      1744.46716 
       541.0000      1553.42883      1744.61963 
       542.0000      1553.53003      1744.77197 
       543.0000      1553.63098      1744.92444 
       544.0000      1553.73230      1745.07678 
       545.0000      1553.83545      1745.22925 
       546.0000      1553.94031      1745.38159 
       547.0000      1554.04639      1745.53406 
       548.0000      1554.15051      1745.68640 
       549.0000      1554.25073      1745.83875 
       550.0000      1554.34705      1745.99121 
       551.0000      1554.43848      1746.14355 
       552.0000      1554.52942      1746.29602 
       553.0000      1554.62073      1746.44836 
       554.0000      1554.71411      1746.60083 
       555.0000      1554.80896      1746.75317 
       556.0000      1554.90454      1746.90564 
       557.0000      1555.00024      1747.05798 
       558.0000      1555.09546      1747.21045 
       559.0000      1555.19067      1747.36279 
       560.0000      1555.28577      1747.51526 
       561.0000      1555.38110      1747.66760 
       562.0000      1555.47656      1747.81995 
       563.0000      1555.57239      1747.97241 
       564.0000      1555.66943      1748.12476 
       565.0000      1555.76794      1748.27722 
       566.0000      1555.86719      1748.42957 
       567.0000      1555.96716      1748.58203 
       568.0000      1556.06775      1748.73438 
       569.0000      1556.16785      1748.88684 
       570.0000      1556.26782      1749.03918 
       571.0000      1556.36780      1749.19165 
       572.0000      1556.46790      1749.34399 
       573.0000      1556.56848      1749.49646 
       574.0000      1556.66956      1749.64880 
       575.0000      1556.77075      1749.80115 
       576.0000      1556.87207      1749.95361 
       577.0000      1556.97339      1750.10596 
       578.0000      1557.07520      1750.25842 
       579.0000      1557.17737      1750.41077 
       580.0000      1557.28015      1750.56323 
       581.0000      1557.38367      1750.71558 
       582.0000      1557.48730      1750.86804 
       583.0000      1557.59094      1751.02039 
       584.0000      1557.69287      1751.17285 
       585.0000      1557.79370      1751.32520 
       586.0000      1557.89404      1751.47766 
       587.0000      1557.99414      1751.63000 
       588.0000      1558.09497      1751.78235 
       589.0000      1558.19629      1751.93481 
       590.0000      1558.29785      1752.08716 
       591.0000      1558.39868      1752.23962 
       592.0000      1558.49939      1752.39197 
       593.0000      1558.59998      1752.54443 
       594.0000      1558.70129      1752.69678 
       595.0000      1558.80261      1752.84924 
       596.0000      1558.90369      1753.00159 
       597.0000      1559.00488      1753.15405 
       598.0000      1559.10632      1753.30640 
       599.0000      1559.20837      1753.45874 
       600.0000      1559.31067      1753.61121 
       601.0000      1559.41333      1753.76355 
       602.0000      1559.51587      1753.91602 
       603.0000      1559.61877      1754.06836 
       604.0000      1559.72217      1754.22083 
       605.0000      1559.82556      1754.37317 
       606.0000      1559.92822      1754.52563 
       607.0000      1560.02942      1754.67798 
       608.0000      1560.12988      1754.83044 
       609.0000      1560.22961      1754.98279 
       610.0000      1560.32849      1755.13525 
       611.0000      1560.42737      1755.28760 
       612.0000      1560.52722      1755.43994 
       613.0000      1560.62817      1755.59241 
       614.0000      1560.72998      1755.74475 
       615.0000      1560.83179      1755.89722 
       616.0000      1560.93347      1756.04956 
       617.0000      1561.03564      1756.20203 
       618.0000      1561.13892      1756.35437 
       619.0000      1561.24268      1756.50684 
       620.0000      1561.34656      1756.65918 
       621.0000      1561.44934      1756.81165 
       622.0000      1561.55042      1756.96399 
       623.0000      1561.64990      1757.11646 
       624.0000      1561.74915      1757.26880 
       625.0000      1561.84888      1757.42114 
       626.0000      1561.94958      1757.57361 
       627.0000      1562.05151      1757.72595 
       628.0000      1562.15430      1757.87842 
       629.0000      1562.25708      1758.03076 
       630.0000      1562.36011      1758.18323 
       631.0000      1562.46362      1758.33557 
       632.0000      1562.56750      1758.48804 
       633.0000      1562.67139      1758.64038 
       634.0000      1562.77515      1758.79285 
       635.0000      1562.87830      1758.94519 
       636.0000      1562.98096      1759.09766 
       637.0000      1563.08362      1759.25000 
       638.0000      1563.18628      1759.40234 
       639.0000      1563.28857      1759.55481 
       640.0000      1563.39111      1759.70715 
       641.0000      1563.49438      1759.85962 
       642.0000      1563.59875      1760.01196 
       643.0000      1563.70569      1760.16443 
       644.0000      1563.81311      1760.31677 
       645.0000      1563.92004      1760.46924 
       646.0000      1564.02466      1760.62158 
       647.0000      1564.12793      1760.77405 
       648.0000      1564.23083      1760.92639 
       649.0000      1564.33423      1761.07886 
       650.0000      1564.43933      1761.23120 
       651.0000      1564.54492      1761.38354 
