   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A100533]     A100531]          
       Unitless              ms               m   
       184.0000       673.88025       674.41663 
       185.0000       674.01318       674.56903 
       186.0000       674.14587       674.72137 
       187.0000       674.27783       674.87378 
       188.0000       674.41040       675.02618 
       189.0000       674.54443       675.17859 
       190.0000       674.67896       675.33099 
       191.0000       674.81439       675.48340 
       192.0000       674.95135       675.63580 
       193.0000       675.08978       675.78821 
       194.0000       675.22919       675.94061 
       195.0000       675.36792       676.09302 
       196.0000       675.50464       676.24542 
       197.0000       675.64075       676.39783 
       198.0000       675.77716       676.55017 
       199.0000       675.91486       676.70258 
       200.0000       676.05328       676.85498 
       201.0000       676.19122       677.00739 
       202.0000       676.32764       677.15979 
       203.0000       676.46155       677.31219 
       204.0000       676.59357       677.46460 
       205.0000       676.72589       677.61700 
       206.0000       676.85883       677.76941 
       207.0000       676.99329       677.92181 
       208.0000       677.12994       678.07422 
       209.0000       677.26770       678.22662 
       210.0000       677.40564       678.37903 
       211.0000       677.54419       678.53137 
       212.0000       677.68439       678.68378 
       213.0000       677.82666       678.83618 
       214.0000       677.97144       678.98859 
       215.0000       678.11963       679.14099 
       216.0000       678.27045       679.29340 
       217.0000       678.42419       679.44580 
       218.0000       678.58038       679.59821 
       219.0000       678.73816       679.75061 
       220.0000       678.89600       679.90302 
       221.0000       679.05011       680.05542 
       222.0000       679.19733       680.20782 
       223.0000       679.33832       680.36023 
       224.0000       679.47455       680.51257 
       225.0000       679.60834       680.66498 
       226.0000       679.74219       680.81738 
       227.0000       679.87628       680.96979 
       228.0000       680.00964       681.12219 
       229.0000       680.14148       681.27460 
       230.0000       680.27008       681.42700 
       231.0000       680.39740       681.57941 
       232.0000       680.52936       681.73181 
       233.0000       680.66870       681.88422 
       234.0000       680.81708       682.03662 
       235.0000       680.97052       682.18903 
       236.0000       681.12085       682.34143 
       237.0000       681.26227       682.49377 
       238.0000       681.39264       682.64618 
       239.0000       681.51526       682.79858 
       240.0000       681.63232       682.95099 
       241.0000       681.74750       683.10339 
       242.0000       681.86633       683.25580 
       243.0000       681.99286       683.40820 
       244.0000       682.12878       683.56061 
       245.0000       682.27289       683.71301 
       246.0000       682.42206       683.86542 
       247.0000       682.57172       684.01782 
       248.0000       682.71967       684.17023 
       249.0000       682.86456       684.32257 
       250.0000       683.00641       684.47498 
       251.0000       683.14587       684.62738 
       252.0000       683.28308       684.77979 
