   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A98444]         2 [A98446]        
       Unitless               m              ms   
       184.0000       741.24799       629.28430 
       185.0000       741.40039       629.41882 
       186.0000       741.55280       629.55206 
       187.0000       741.70520       629.68408 
       188.0000       741.85760       629.81519 
       189.0000       742.00995       629.94562 
       190.0000       742.16235       630.07642 
       191.0000       742.31476       630.20898 
       192.0000       742.46716       630.34625 
       193.0000       742.61957       630.49103 
       194.0000       742.77197       630.63989 
       195.0000       742.92438       630.78796 
       196.0000       743.07678       630.92950 
       197.0000       743.22919       631.06445 
       198.0000       743.38159       631.19659 
       199.0000       743.53400       631.33173 
       200.0000       743.68640       631.47461 
       201.0000       743.83881       631.62579 
       202.0000       743.99115       631.78741 
       203.0000       744.14355       631.95807 
       204.0000       744.29596       632.13220 
       205.0000       744.44836       632.30719 
       206.0000       744.60077       632.48199 
       207.0000       744.75317       632.65723 
       208.0000       744.90558       632.83319 
       209.0000       745.05798       633.00952 
       210.0000       745.21039       633.18549 
       211.0000       745.36279       633.36072 
       212.0000       745.51520       633.53448 
       213.0000       745.66760       633.70679 
       214.0000       745.81995       633.87811 
       215.0000       745.97235       634.04791 
       216.0000       746.12476       634.21472 
       217.0000       746.27716       634.37909 
       218.0000       746.42957       634.54169 
       219.0000       746.58197       634.70319 
       220.0000       746.73438       634.86462 
       221.0000       746.88678       635.02679 
       222.0000       747.03918       635.18951 
       223.0000       747.19159       635.35223 
       224.0000       747.34399       635.51465 
       225.0000       747.49640       635.67633 
       226.0000       747.64880       635.83691 
       227.0000       747.80115       635.99683 
       228.0000       747.95355       636.15625 
       229.0000       748.10596       636.31488 
       230.0000       748.25836       636.47247 
       231.0000       748.41077       636.62848 
       232.0000       748.56317       636.78235 
       233.0000       748.71558       636.93536 
       234.0000       748.86798       637.08881 
       235.0000       749.02039       637.24500 
       236.0000       749.17279       637.40448 
       237.0000       749.32520       637.56586 
       238.0000       749.47760       637.72662 
       239.0000       749.63000       637.88501 
       240.0000       749.78235       638.04144 
       241.0000       749.93475       638.19672 
       242.0000       750.08716       638.35144 
