   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A102424]        3 [A102426]       
       Unitless               m              ms   
       164.0000      1330.84119      1209.57471 
       165.0000      1330.99365      1209.68237 
       166.0000      1331.14600      1209.78845 
       167.0000      1331.29834      1209.89368 
       168.0000      1331.45081      1209.99854 
       169.0000      1331.60315      1210.10278 
       170.0000      1331.75562      1210.20654 
       171.0000      1331.90796      1210.30908 
       172.0000      1332.06042      1210.40869 
       173.0000      1332.21277      1210.50281 
       174.0000      1332.36523      1210.59351 
       175.0000      1332.51758      1210.68152 
       176.0000      1332.67004      1210.77148 
       177.0000      1332.82239      1210.86475 
       178.0000      1332.97485      1210.96155 
       179.0000      1333.12720      1211.06250 
       180.0000      1333.27954      1211.16504 
       181.0000      1333.43201      1211.26807 
       182.0000      1333.58435      1211.37195 
       183.0000      1333.73682      1211.47668 
       184.0000      1333.88916      1211.58215 
       185.0000      1334.04163      1211.68762 
       186.0000      1334.19397      1211.79163 
       187.0000      1334.34644      1211.89453 
       188.0000      1334.49878      1211.99646 
       189.0000      1334.65125      1212.09778 
       190.0000      1334.80359      1212.19946 
       191.0000      1334.95605      1212.30164 
       192.0000      1335.10840      1212.40479 
       193.0000      1335.26074      1212.50854 
       194.0000      1335.41321      1212.61304 
       195.0000      1335.56555      1212.71777 
       196.0000      1335.71802      1212.82275 
       197.0000      1335.87036      1212.92786 
       198.0000      1336.02283      1213.03247 
       199.0000      1336.17517      1213.13647 
       200.0000      1336.32764      1213.24048 
       201.0000      1336.47998      1213.34473 
       202.0000      1336.63245      1213.44885 
       203.0000      1336.78479      1213.55261 
       204.0000      1336.93726      1213.65613 
       205.0000      1337.08960      1213.75964 
       206.0000      1337.24194      1213.86401 
       207.0000      1337.39441      1213.96851 
       208.0000      1337.54675      1214.07336 
       209.0000      1337.69922      1214.17725 
       210.0000      1337.85156      1214.28003 
       211.0000      1338.00403      1214.38147 
       212.0000      1338.15637      1214.48145 
       213.0000      1338.30884      1214.58191 
       214.0000      1338.46118      1214.68384 
       215.0000      1338.61365      1214.78955 
       216.0000      1338.76599      1214.89795 
       217.0000      1338.91846      1215.00818 
       218.0000      1339.07080      1215.11890 
       219.0000      1339.22314      1215.22888 
       220.0000      1339.37561      1215.33704 
       221.0000      1339.52795      1215.44263 
       222.0000      1339.68042      1215.54333 
       223.0000      1339.83276      1215.64294 
       224.0000      1339.98523      1215.74329 
       225.0000      1340.13757      1215.84924 
       226.0000      1340.29004      1215.95947 
       227.0000      1340.44238      1216.07263 
       228.0000      1340.59485      1216.18579 
       229.0000      1340.74719      1216.29639 
       230.0000      1340.89966      1216.40356 
       231.0000      1341.05200      1216.50818 
       232.0000      1341.20435      1216.61121 
       233.0000      1341.35681      1216.71448 
       234.0000      1341.50916      1216.81848 
       235.0000      1341.66162      1216.92249 
       236.0000      1341.81396      1217.02649 
       237.0000      1341.96643      1217.13037 
       238.0000      1342.11877      1217.23425 
       239.0000      1342.27124      1217.33765 
       240.0000      1342.42358      1217.44006 
       241.0000      1342.57605      1217.54053 
       242.0000      1342.72839      1217.63867 
       243.0000      1342.88086      1217.73584 
       244.0000      1343.03320      1217.83289 
       245.0000      1343.18555      1217.93103 
       246.0000      1343.33801      1218.03027 
       247.0000      1343.49036      1218.13062 
       248.0000      1343.64282      1218.23291 
       249.0000      1343.79517      1218.33582 
       250.0000      1343.94763      1218.43970 
       251.0000      1344.09998      1218.54492 
       252.0000      1344.25244      1218.65149 
       253.0000      1344.40479      1218.75928 
       254.0000      1344.55725      1218.86792 
       255.0000      1344.70959      1218.97827 
       256.0000      1344.86206      1219.08960 
       257.0000      1345.01440      1219.20215 
       258.0000      1345.16675      1219.31482 
       259.0000      1345.31921      1219.42639 
       260.0000      1345.47156      1219.53650 
       261.0000      1345.62402      1219.64819 
       262.0000      1345.77637      1219.76404 
       263.0000      1345.92883      1219.88550 
       264.0000      1346.08118      1220.01404 
       265.0000      1346.23364      1220.14880 
       266.0000      1346.38599      1220.28418 
       267.0000      1346.53845      1220.41846 
       268.0000      1346.69080      1220.54797 
       269.0000      1346.84314      1220.67480 
       270.0000      1346.99561      1220.79895 
       271.0000      1347.14795      1220.92041 
       272.0000      1347.30042      1221.04102 
       273.0000      1347.45276      1221.16138 
       274.0000      1347.60522      1221.28088 
       275.0000      1347.75757      1221.39954 
       276.0000      1347.91003      1221.51721 
       277.0000      1348.06238      1221.63416 
       278.0000      1348.21484      1221.75146 
       279.0000      1348.36719      1221.86951 
       280.0000      1348.51965      1221.98816 
       281.0000      1348.67200      1222.10693 
       282.0000      1348.82434      1222.22522 
       283.0000      1348.97681      1222.34277 
       284.0000      1349.12915      1222.46057 
       285.0000      1349.28162      1222.57971 
       286.0000      1349.43396      1222.70056 
       287.0000      1349.58643      1222.82239 
       288.0000      1349.73877      1222.94421 
       289.0000      1349.89124      1223.06458 
       290.0000      1350.04358      1223.18250 
       291.0000      1350.19604      1223.29663 
       292.0000      1350.34839      1223.40918 
