   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99451]      A99449]           
       Unitless              ms               m   
       184.0000       428.08780       426.88919 
       185.0000       428.23645       427.04160 
       186.0000       428.38419       427.19400 
       187.0000       428.53033       427.34641 
       188.0000       428.67532       427.49881 
       189.0000       428.82013       427.65121 
       190.0000       428.96582       427.80359 
       191.0000       429.11371       427.95599 
       192.0000       429.26324       428.10840 
       193.0000       429.41403       428.26080 
       194.0000       429.56512       428.41321 
       195.0000       429.71564       428.56561 
       196.0000       429.86536       428.71799 
       197.0000       430.01428       428.87039 
       198.0000       430.16269       429.02280 
       199.0000       430.31076       429.17520 
       200.0000       430.45828       429.32761 
       201.0000       430.60544       429.48001 
       202.0000       430.75244       429.63239 
       203.0000       430.89905       429.78479 
       204.0000       431.04456       429.93719 
       205.0000       431.18964       430.08960 
       206.0000       431.33456       430.24200 
       207.0000       431.47995       430.39441 
       208.0000       431.62589       430.54681 
       209.0000       431.77194       430.69919 
       210.0000       431.91745       430.85159 
       211.0000       432.06223       431.00400 
       212.0000       432.20636       431.15640 
       213.0000       432.35046       431.30881 
       214.0000       432.49567       431.46121 
       215.0000       432.64178       431.61359 
       216.0000       432.78851       431.76599 
       217.0000       432.93475       431.91840 
       218.0000       433.07950       432.07080 
       219.0000       433.22220       432.22321 
       220.0000       433.35968       432.37561 
       221.0000       433.49286       432.52802 
       222.0000       433.62280       432.68039 
       223.0000       433.75177       432.83279 
       224.0000       433.88312       432.98520 
       225.0000       434.01929       433.13760 
       226.0000       434.16226       433.29001 
       227.0000       434.31595       433.44241 
       228.0000       434.47409       433.59479 
       229.0000       434.63495       433.74719 
       230.0000       434.79669       433.89960 
       231.0000       434.95792       434.05200 
       232.0000       435.11856       434.20441 
       233.0000       435.27853       434.35681 
       234.0000       435.43777       434.50919 
       235.0000       435.59604       434.66159 
       236.0000       435.75308       434.81400 
       237.0000       435.90817       434.96640 
       238.0000       436.06207       435.11880 
       239.0000       436.21423       435.27121 
       240.0000       436.36328       435.42361 
       241.0000       436.51083       435.57599 
       242.0000       436.65753       435.72839 
       243.0000       436.80374       435.88080 
       244.0000       436.95001       436.03320 
       245.0000       437.09689       436.18561 
       246.0000       437.24481       436.33801 
       247.0000       437.39380       436.49039 
       248.0000       437.54333       436.64279 
       249.0000       437.69363       436.79520 
